race_id,競輪場,レース番号,開始時間,best_bet,a,b,best_odds,best_p,max_EV
3520260522030007,平塚競輪,7R,18:32,2-7,2,7,46.7,0.1025014275115547,3.7868166647896047
8420260523020008,武雄競輪,8R,14:05,5-7,5,7,160.9,0.029491198260534292,3.7451338001199677
1120260523020004,函館競輪,4R,17:08,4-6,4,6,171.8,0.027276829813785458,3.6861593620083424
8420260523020010,武雄競輪,10R,15:15,3-8,3,8,142.4,0.03215478869075992,3.578841909564212
8420260523020012,武雄競輪,12R,16:30,1-6,1,6,245.6,0.018540304780075106,3.5534988539864463
8420260523020005,武雄競輪,5R,12:35,3-9,3,9,114.0,0.03970990065141339,3.526928674261126
3820260524010002,静岡競輪,2R,11:22,1-5,1,5,81.7,0.055034065567261536,3.4962831568452675
2520260522030004,大宮競輪,4R,09:40,3-6,3,6,66.0,0.06781915315594308,3.4760641082922437
4320260522030009,岐阜競輪,9R,23:20,3-7,3,7,100.1,0.04366895889899354,3.371262785789253
1120260523020001,函館競輪,1R,15:55,5-6,5,6,113.9,0.03734879618019132,3.254027884923791
5520260523020001,和歌山競輪,1R,08:30,1-6,1,6,111.5,0.03775005064504228,3.2091306469222136
5520260523020004,和歌山競輪,4R,09:30,6-7,6,7,103.9,0.04015090727141117,3.1716792654996206
8420260523020003,武雄競輪,3R,11:35,1-2,1,2,141.5,0.029207113927735975,3.13280662077464
8420260523020007,武雄競輪,7R,13:35,6-9,6,9,88.9,0.04586495998967656,3.077394943082246
3520260522030004,平塚競輪,4R,17:21,4-7,4,7,65.6,0.06123212948778352,3.0168276943985983
8420260523020006,武雄競輪,6R,13:05,1-2,1,2,85.6,0.04691975530336545,3.0163310539680825
3820260524010011,静岡競輪,11R,16:06,2-7,2,7,117.5,0.033865711906788096,2.9792211490476013
6220260522030009,広島競輪,9R,23:30,5-6,5,6,107.2,0.03710041565494256,2.977164558209843
8420260523020001,武雄競輪,1R,10:45,5-8,5,8,270.9,0.01440130557699867,2.9013136808089395
8420260523020011,武雄競輪,11R,15:50,1-6,1,6,182.2,0.020833314559504795,2.7958299127417736
1120260523020005,函館競輪,5R,17:32,5-7,5,7,135.7,0.02727234859967917,2.700857704976463
1120260523020009,函館競輪,9R,19:09,2-6,2,6,68.2,0.05383993651279828,2.671883670172843
4320260522030001,岐阜競輪,1R,20:40,3-5,3,5,95.6,0.03749822710680177,2.584830511410249
3520260522030011,平塚競輪,11R,20:16,5-6,5,6,53.1,0.06743770391444026,2.5809420778567778
3520260522030002,平塚競輪,2R,16:37,1-6,1,6,46.0,0.07616560668265032,2.5036179074019147
8420260523020004,武雄競輪,4R,12:05,3-6,3,6,221.9,0.015219520848703188,2.3772116763272373
3520260522030003,平塚競輪,3R,16:59,3-4,3,4,76.7,0.0410168287632338,2.1459907661400326
4320260522030002,岐阜競輪,2R,21:00,1-6,1,6,27.0,0.11094237959517803,1.9954442490698066
2520260522030005,大宮競輪,5R,10:00,1-5,1,5,62.9,0.04723321088674877,1.9709689647764974
3520260522030008,平塚競輪,8R,18:56,1-6,1,6,58.2,0.04741789748751943,1.7597216337736308
3520260522030006,平塚競輪,6R,18:08,4-6,4,6,53.4,0.046614032139095825,1.489189316227717
1120260523020006,函館競輪,6R,17:56,4-6,4,6,46.7,0.05129097671365926,1.3952886125278874
8420260523020002,武雄競輪,2R,11:10,5-6,5,6,190.2,0.011472435419545107,1.182057216797479
4320260522030003,岐阜競輪,3R,21:20,2-7,2,7,36.7,0.05681243510386963,1.0850163683120155
4320260522030007,岐阜競輪,7R,22:40,1-6,1,6,21.0,0.09864219814552364,1.0714861610559963
1120260523020007,函館競輪,7R,18:20,5-7,5,7,108.2,0.018883074949058398,1.0431487094881189
4320260522030005,岐阜競輪,5R,22:00,1-6,1,6,26.2,0.07699312251817458,1.017219809976174
3520260522030009,平塚競輪,9R,19:21,3-5,3,5,44.9,0.042274251804068436,0.8981139060026726
6220260522030003,広島競輪,3R,21:30,1-7,1,7,25.5,0.06870766587722339,0.7520454798691965
6220260522030002,広島競輪,2R,21:10,2-7,2,7,30.0,0.05619474032317251,0.6858422096951753
6220260522030006,広島競輪,6R,22:30,1-2,1,2,13.5,0.11514058587036582,0.5543979092499387
6220260522030005,広島競輪,5R,22:10,1-2,1,2,15.7,0.08644575124832371,0.35719829459868224
6220260522030007,広島競輪,7R,22:50,2-5,2,5,19.5,0.06686349927117663,0.30383823578794433
4320260522030004,岐阜競輪,4R,21:40,1-6,1,6,19.5,0.06024851477308076,0.17484603807507493
4320260522030006,岐阜競輪,6R,22:20,2-4,2,4,12.0,0.07589589878508218,-0.0892492145790138
