race_id,競輪場,レース番号,開始時間,best_bet,a,b,best_odds,best_p,max_EV
8720260320020012,熊本競輪,12R,16:10,3-5,3,5,60.8,0.0647975247590714,2.9396895053515406
8720260320020002,熊本競輪,2R,11:23,5-7,5,7,151.2,0.02475725099231195,2.7432963500375664
2220260320020003,前橋競輪,3R,16:42,4-5,4,5,130.3,0.028268797763771635,2.6834243486194445
8120260319030007,小倉競輪,7R,18:30,1-2,1,2,34.8,0.1057253296890811,2.679241473180022
2220260320020001,前橋競輪,1R,15:42,5-6,5,6,85.5,0.04219444241805705,2.607624826743878
1320260319030004,いわき平競輪,4R,21:40,1-5,1,5,39.7,0.08765318440428221,2.479831420850004
8420260319030004,武雄競輪,4R,21:50,1-4,1,4,28.5,0.12003558754200533,2.421014244947152
8720260320020001,熊本競輪,1R,11:00,1-3,1,3,49.5,0.06900237460600536,2.4156175429972655
6320260319030012,防府競輪,12R,16:30,4-7,4,7,246.5,0.013431630319039023,2.3108968736431192
2220260320020008,前橋競輪,8R,18:43,6-7,6,7,45.9,0.07192871819025554,2.301528164932729
8420260319030008,武雄競輪,8R,23:10,4-6,4,6,75.0,0.04283483581747687,2.2126126863107656
6320260319030003,防府競輪,3R,11:35,3-4,3,4,123.3,0.024441386428608283,2.013622946647401
2320260319030005,取手競輪,5R,10:13,1-7,1,7,67.4,0.04169902711066578,1.810514427258874
8120260319030005,小倉競輪,5R,17:42,3-6,3,6,83.0,0.031337585542096064,1.6010195999939731
2220260320020007,前橋競輪,7R,18:18,5-6,5,6,240.7,0.010792870974843261,1.597844043644773
8720260320020008,熊本競輪,8R,14:10,1-2,1,2,58.0,0.04344902344352617,1.520043359724518
1320260319030007,いわき平競輪,7R,22:40,1-5,1,5,36.0,0.06875976355082197,1.4753514878295908
1320260319030005,いわき平競輪,5R,22:00,1-3,1,3,38.2,0.06289062422185845,1.402421845274993
8420260319030006,武雄競輪,6R,22:30,5-6,5,6,50.2,0.046791430214797036,1.3489297967828113
1320260319030009,いわき平競輪,9R,23:20,2-7,2,7,37.6,0.062029584509769836,1.3323123775673458
8420260319030001,武雄競輪,1R,20:50,5-7,5,7,106.5,0.021778607418388746,1.3194216900584013
1320260319030002,いわき平競輪,2R,21:00,2-7,2,7,34.5,0.06675614565794111,1.3030870251989684
8120260319030011,小倉競輪,11R,20:16,5-7,5,7,28.9,0.07835816235408694,1.264550892033112
8420260319030007,武雄競輪,7R,22:50,1-7,1,7,30.0,0.07068503756256285,1.1205511268768853
2220260320020010,前橋競輪,10R,19:35,1-3,1,3,48.5,0.041613453329567715,1.0182524864840343
1320260319030003,いわき平競輪,3R,21:20,1-5,1,5,26.2,0.0749661913446745,0.9641142132304719
2220260320020009,前橋競輪,9R,19:09,3-5,3,5,34.2,0.0564727437920275,0.9313678376873407
8120260319030006,小倉競輪,6R,18:06,4-5,4,5,66.7,0.0264766100810546,0.765989892406342
1320260319030006,いわき平競輪,6R,22:20,1-4,1,4,32.2,0.05305193043741704,0.7082721600848287
8420260319030002,武雄競輪,2R,21:10,1-5,1,5,29.2,0.050628113917272476,0.4783409263843563
