race_id,settled,sanrentan_result,stake_total,payout_total,profit_total,hit_any,bankroll_after,drawdown
4520260223010009,True,1-4-2,0,0,0,False,19900,0.801
4520260223010010,True,2-4-6,0,0,0,False,19900,0.801
4520260223010011,True,4-7-3,0,0,0,False,19900,0.801
4520260223010012,True,3-1-2,0,0,0,False,19900,0.801
4520260223020001,True,2-3-5,0,0,0,False,19900,0.801
4520260223020002,True,4-2-1,0,0,0,False,19900,0.801
4520260223020003,True,7-5-1,0,0,0,False,19900,0.801
4520260223020004,False,,0,0,0,False,19900,0.0
4520260223020005,False,,0,0,0,False,19900,0.0
4520260223020006,False,,0,0,0,False,19900,0.0
4520260223020007,False,,0,0,0,False,19900,0.0
4520260223020008,False,,0,0,0,False,19900,0.0
4520260223020009,False,,0,0,0,False,19900,0.0
4520260223020010,False,,0,0,0,False,19900,0.0
4520260223020011,False,,0,0,0,False,19900,0.0
4520260223020012,False,,0,0,0,False,19900,0.0
4520260223030001,True,7-3-6,0,0,0,False,19900,0.801
4520260223030002,True,7-1-2,0,0,0,False,19900,0.801
4520260223030003,True,3-4-1,0,0,0,False,19900,0.801
4520260223030004,False,,0,0,0,False,19900,0.0
4520260223030005,False,,0,0,0,False,19900,0.0
4520260223030006,False,,0,0,0,False,19900,0.0
4520260223030007,False,,0,0,0,False,19900,0.0
4520260223030008,False,,0,0,0,False,19900,0.0
4520260223030009,False,,0,0,0,False,19900,0.0
4520260223030010,False,,0,0,0,False,19900,0.0
4520260223030011,False,,0,0,0,False,19900,0.0
4520260223030012,False,,0,0,0,False,19900,0.0
4520260304010001,True,1-3-4,0,0,0,False,19900,0.801
4520260304010002,True,1-5-4,0,0,0,False,19900,0.801
4520260304010003,True,2-7-4,0,0,0,False,19900,0.801
4520260304010004,True,3-6-2,0,0,0,False,19900,0.801
4520260304010005,True,4-7-2,0,0,0,False,19900,0.801
4520260304010006,True,1-5-6,0,0,0,False,19900,0.801
4520260304010007,True,3-7-6,0,0,0,False,19900,0.801
4520260304020001,True,1-2-6,0,0,0,False,19900,0.801
4520260304020002,True,4-2-3,0,0,0,False,19900,0.801
4520260304020003,True,1-3-7,0,0,0,False,19900,0.801
4520260304020004,True,2-3-6,0,0,0,False,19900,0.801
4520260304020005,True,4-1-2,0,0,0,False,19900,0.801
4520260304020006,True,1-7-5,0,0,0,False,19900,0.801
4520260304020007,True,2-3-7,0,0,0,False,19900,0.801
4520260304030001,True,1-3-6,0,0,0,False,19900,0.801
4520260304030002,True,4-6-2,0,0,0,False,19900,0.801
4520260304030003,True,5-6-7,0,0,0,False,19900,0.801
4520260304030004,True,5-4-7,0,0,0,False,19900,0.801
4520260304030005,True,4-7-3,0,0,0,False,19900,0.801
4520260304030006,True,1-5-7,0,0,0,False,19900,0.801
4520260304030007,True,2-5-1,0,0,0,False,19900,0.801
4520260310010001,False,,0,0,0,False,19900,0.0
4520260310010002,False,,0,0,0,False,19900,0.0
4520260310010003,False,,0,0,0,False,19900,0.0
4520260310010004,False,,0,0,0,False,19900,0.0
4520260310010005,False,,0,0,0,False,19900,0.0
4520260310010006,False,,0,0,0,False,19900,0.0
4520260310010007,False,,0,0,0,False,19900,0.0
4520260310010008,False,,0,0,0,False,19900,0.0
4520260310010009,False,,0,0,0,False,19900,0.0
4520260310020001,False,,0,0,0,False,19900,0.0
4520260310020002,False,,0,0,0,False,19900,0.0
4520260310020003,False,,0,0,0,False,19900,0.0
4520260310020004,False,,0,0,0,False,19900,0.0
4520260310020005,False,,0,0,0,False,19900,0.0
4520260310020006,False,,0,0,0,False,19900,0.0
4520260310020007,False,,0,0,0,False,19900,0.0
4520260310020008,False,,0,0,0,False,19900,0.0
4520260310020009,False,,0,0,0,False,19900,0.0
4520260310030001,False,,0,0,0,False,19900,0.0
4520260310030002,False,,0,0,0,False,19900,0.0
4520260310030003,False,,0,0,0,False,19900,0.0
4520260310030004,False,,0,0,0,False,19900,0.0
4520260310030005,False,,0,0,0,False,19900,0.0
4520260310030006,False,,0,0,0,False,19900,0.0
4520260310030007,False,,0,0,0,False,19900,0.0
4520260310030008,False,,0,0,0,False,19900,0.0
4520260310030009,False,,0,0,0,False,19900,0.0
4520260328010001,True,5-7-8,0,0,0,False,19900,0.801
4520260328010002,True,2-7-5,0,0,0,False,19900,0.801
4520260328010003,True,7-5-1,0,0,0,False,19900,0.801
4520260328010004,True,7-2-1,0,0,0,False,19900,0.801
4520260328010005,True,3-1-9,0,0,0,False,19900,0.801
4520260328010006,True,3-7-1,0,0,0,False,19900,0.801
4520260328010007,True,9-7-5,0,0,0,False,19900,0.801
4520260328010008,True,1-3-2,0,0,0,False,19900,0.801
4520260328010009,True,2-7-3,0,0,0,False,19900,0.801
4520260328010010,True,1-5-9,0,0,0,False,19900,0.801
4520260328010011,True,1-9-5,0,0,0,False,19900,0.801
4520260328010012,True,3-9-8,0,0,0,False,19900,0.801
4520260328020001,True,7-4-5,0,0,0,False,19900,0.801
4520260328020002,True,1-8-2,0,0,0,False,19900,0.801
4520260328020003,True,5-2-7,0,0,0,False,19900,0.801
4520260328020004,True,5-7-2,0,0,0,False,19900,0.801
4520260328020005,True,9-4-3,0,0,0,False,19900,0.801
4520260328020006,True,2-5-7,0,0,0,False,19900,0.801
4520260328020007,True,9-5-8,0,0,0,False,19900,0.801
4520260328020008,True,7-9-6,0,0,0,False,19900,0.801
4520260328020009,True,9-3-7,0,0,0,False,19900,0.801
4520260328020010,True,2-9-1,0,0,0,False,19900,0.801
4520260328020011,True,9-5-2,0,0,0,False,19900,0.801
4520260328020012,True,1-5-4,0,0,0,False,19900,0.801
4520260404010001,True,6-5-3,0,0,0,False,19900,0.801
4520260404010002,True,5-1-2,0,0,0,False,19900,0.801
4520260404010003,False,,0,0,0,False,19900,0.0
4520260404010004,False,,0,0,0,False,19900,0.0
4520260404010005,False,,0,0,0,False,19900,0.0
4520260404010006,False,,0,0,0,False,19900,0.0
4520260404010007,False,,0,0,0,False,19900,0.0
4520260404010008,False,,0,0,0,False,19900,0.0
4520260404010009,False,,0,0,0,False,19900,0.0
4520260404010010,False,,0,0,0,False,19900,0.0
4520260404010011,False,,0,0,0,False,19900,0.0
4520260404020001,True,1-4-2,0,0,0,False,19900,0.801
4520260404020002,True,5-6-4,0,0,0,False,19900,0.801
4520260404020003,False,,0,0,0,False,19900,0.0
4520260404020004,False,,0,0,0,False,19900,0.0
4520260404020005,False,,0,0,0,False,19900,0.0
4520260404020006,False,,0,0,0,False,19900,0.0
4520260404020007,False,,0,0,0,False,19900,0.0
4520260404020008,False,,0,0,0,False,19900,0.0
4520260404020009,False,,0,0,0,False,19900,0.0
4520260404020010,False,,0,0,0,False,19900,0.0
4520260404020011,False,,0,0,0,False,19900,0.0
4520260603020001,False,,0,0,0,False,19900,0.0
4520260603020002,False,,0,0,0,False,19900,0.0
4520260603020003,False,,0,0,0,False,19900,0.0
4520260603020004,False,,0,0,0,False,19900,0.0
4520260603020005,False,,0,0,0,False,19900,0.0
4520260603020006,False,,0,0,0,False,19900,0.0
4520260603020007,False,,0,0,0,False,19900,0.0
4520260705020001,True,1-3-2,0,0,0,False,19900,0.801
4520260705020002,True,5-7-4,0,0,0,False,19900,0.801
4520260705020003,True,7-3-5,0,0,0,False,19900,0.801
4520260705020004,True,2-6-7,0,0,0,False,19900,0.801
4520260705020005,True,1-5-2,0,0,0,False,19900,0.801
4520260705020006,True,5-2-1,0,0,0,False,19900,0.801
4520260705020007,True,4-1-2,0,0,0,False,19900,0.801
4520260705020008,True,1-7-2,0,0,0,False,19900,0.801
4520260705020009,True,3-4-1,0,0,0,False,19900,0.801
4520260705020010,True,5-1-3,0,0,0,False,19900,0.801
4520260705020011,True,5-1-3,0,0,0,False,19900,0.801
4520260705020012,True,6-3-4,0,0,0,False,19900,0.801
4520260705030001,True,4-2-1,0,0,0,False,19900,0.801
4520260705030002,True,5-1-3,0,0,0,False,19900,0.801
4520260705030003,True,7-2-6,0,0,0,False,19900,0.801
4520260705030004,True,6-2-4,0,0,0,False,19900,0.801
4520260705030005,True,2-4-6,0,0,0,False,19900,0.801
4520260705030006,True,4-5-3,0,0,0,False,19900,0.801
4520260705030007,True,5-2-7,0,0,0,False,19900,0.801
4520260705030008,True,4-1-5,0,0,0,False,19900,0.801
4520260705030009,True,1-6-7,0,0,0,False,19900,0.801
4520260705030010,True,7-1-4,0,0,0,False,19900,0.801
4520260705030011,True,2-3-1,0,0,0,False,19900,0.801
4520260705030012,True,5-3-1,0,0,0,False,19900,0.801
4620260412010001,True,1-2-4,0,0,0,False,19900,0.801
4620260412010002,True,3-4-7,0,0,0,False,19900,0.801
4620260412010003,True,7-2-4,0,0,0,False,19900,0.801
4620260412010004,True,4-1-3,0,0,0,False,19900,0.801
4620260412010005,True,7-3-2,0,0,0,False,19900,0.801
4620260412010006,True,2-3-4,0,0,0,False,19900,0.801
4620260412010007,True,7-3-1,0,0,0,False,19900,0.801
4620260412010008,True,5-2-3,0,0,0,False,19900,0.801
4620260412010009,True,6-2-4,0,0,0,False,19900,0.801
4620260412010010,True,2-1-5,0,0,0,False,19900,0.801
4620260412010011,True,7-1-4,0,0,0,False,19900,0.801
4620260412010012,True,7-3-6,0,0,0,False,19900,0.801
4620260616020001,True,5-4-6,0,0,0,False,19900,0.801
4620260616020002,True,2-3-5,0,0,0,False,19900,0.801
4620260616020003,True,1-7-4,0,0,0,False,19900,0.801
4620260616020004,True,5-4-7,0,0,0,False,19900,0.801
4620260616020005,True,5-4-1,0,0,0,False,19900,0.801
4620260616020006,True,3-4-7,0,0,0,False,19900,0.801
4620260616020007,True,2-7-5,0,0,0,False,19900,0.801
4620260616020008,True,5-2-3,0,0,0,False,19900,0.801
4620260616020009,True,3-4-5,0,0,0,False,19900,0.801
4620260616020010,True,5-2-3,0,0,0,False,19900,0.801
4720260226010001,False,,0,0,0,False,19900,0.0
4720260226010002,False,,0,0,0,False,19900,0.0
4720260226010003,False,,0,0,0,False,19900,0.0
4720260226010004,False,,0,0,0,False,19900,0.0
4720260226010005,False,,0,0,0,False,19900,0.0
4720260226010006,False,,0,0,0,False,19900,0.0
4720260226010007,False,,0,0,0,False,19900,0.0
4720260226020001,False,,0,0,0,False,19900,0.0
4720260226020002,False,,0,0,0,False,19900,0.0
4720260226020003,False,,0,0,0,False,19900,0.0
4720260226020004,False,,0,0,0,False,19900,0.0
4720260226020005,False,,0,0,0,False,19900,0.0
4720260226020006,False,,0,0,0,False,19900,0.0
4720260226020007,False,,0,0,0,False,19900,0.0
4720260226030001,False,,0,0,0,False,19900,0.0
4720260226030002,False,,0,0,0,False,19900,0.0
4720260226030003,False,,0,0,0,False,19900,0.0
4720260226030004,False,,0,0,0,False,19900,0.0
4720260226030005,False,,0,0,0,False,19900,0.0
4720260226030006,False,,0,0,0,False,19900,0.0
4720260226030007,False,,0,0,0,False,19900,0.0
4720260322010001,False,,0,0,0,False,19900,0.0
4720260322010002,False,,0,0,0,False,19900,0.0
4720260322010003,False,,0,0,0,False,19900,0.0
4720260322010004,False,,0,0,0,False,19900,0.0
4720260322010005,False,,0,0,0,False,19900,0.0
4720260322010006,False,,0,0,0,False,19900,0.0
4720260322010007,False,,0,0,0,False,19900,0.0
4720260322010008,False,,0,0,0,False,19900,0.0
4720260322010009,False,,0,0,0,False,19900,0.0
4720260322020001,False,,0,0,0,False,19900,0.0
4720260322020002,False,,0,0,0,False,19900,0.0
4720260322020003,False,,0,0,0,False,19900,0.0
4720260322020004,False,,0,0,0,False,19900,0.0
4720260322020005,False,,0,0,0,False,19900,0.0
4720260322020006,False,,0,0,0,False,19900,0.0
4720260322020007,False,,0,0,0,False,19900,0.0
4720260322020008,False,,0,0,0,False,19900,0.0
4720260322020009,False,,0,0,0,False,19900,0.0
4720260404010001,False,,0,0,0,False,19900,0.0
4720260404010002,False,,0,0,0,False,19900,0.0
4720260404010003,False,,0,0,0,False,19900,0.0
4720260404010004,False,,0,0,0,False,19900,0.0
4720260404010005,False,,0,0,0,False,19900,0.0
4720260404010006,False,,0,0,0,False,19900,0.0
4720260404010007,False,,0,0,0,False,19900,0.0
4720260404020001,False,,0,0,0,False,19900,0.0
4720260404020002,False,,0,0,0,False,19900,0.0
4720260404020003,False,,0,0,0,False,19900,0.0
4720260404020004,False,,0,0,0,False,19900,0.0
4720260404020005,False,,0,0,0,False,19900,0.0
4720260404020006,False,,0,0,0,False,19900,0.0
4720260404020007,False,,0,0,0,False,19900,0.0
4720260504020001,True,7-3-6,0,0,0,False,19900,0.801
4720260504020002,True,4-7-3,0,0,0,False,19900,0.801
4720260504020003,True,5-3-1,0,0,0,False,19900,0.801
4720260504020004,True,5-3-1,0,0,0,False,19900,0.801
4720260504020005,True,1-5-2,0,0,0,False,19900,0.801
4720260504020006,True,3-2-1,0,0,0,False,19900,0.801
4720260504020007,True,4-6-3,0,0,0,False,19900,0.801
4720260504020008,True,4-5-3,0,0,0,False,19900,0.801
4720260504020009,True,7-5-2,0,0,0,False,19900,0.801
4720260504020010,True,6-7-1,0,0,0,False,19900,0.801
4720260504020011,True,2-6-7,0,0,0,False,19900,0.801
4720260504020012,True,4-1-5,0,0,0,False,19900,0.801
4720260504030001,True,1-6-7,0,0,0,False,19900,0.801
4720260504030002,True,2-4-1,0,0,0,False,19900,0.801
4720260504030004,False,,0,0,0,False,19900,0.0
4720260504030005,False,,0,0,0,False,19900,0.0
4720260504030006,False,,0,0,0,False,19900,0.0
4720260504030007,False,,0,0,0,False,19900,0.0
4720260504030008,False,,0,0,0,False,19900,0.0
4720260504030009,False,,0,0,0,False,19900,0.0
4720260504030010,False,,0,0,0,False,19900,0.0
4720260504030011,False,,0,0,0,False,19900,0.0
4720260504030012,False,,0,0,0,False,19900,0.0
4720260607010001,True,7-2-1,0,0,0,False,19900,0.801
4720260607010002,True,5-1-3,0,0,0,False,19900,0.801
4720260607010003,True,5-1-7,0,0,0,False,19900,0.801
4720260607010004,True,7-3-5,0,0,0,False,19900,0.801
4720260607010005,True,1-4-5,0,0,0,False,19900,0.801
4720260607010006,True,3-5-1,0,0,0,False,19900,0.801
4720260607010007,True,1-5-6,0,0,0,False,19900,0.801
4720260607010008,True,3-5-1,0,0,0,False,19900,0.801
4720260607010009,True,1-4-3,0,0,0,False,19900,0.801
4720260607010010,True,2-5-7,0,0,0,False,19900,0.801
4720260607010011,True,5-2-1,0,0,0,False,19900,0.801
4720260607010012,True,5-3-7,0,0,0,False,19900,0.801
4720260615030001,True,1-2-4,0,0,0,False,19900,0.801
4720260615030002,True,1-6-3,0,0,0,False,19900,0.801
4720260615030003,True,1-2-3,0,0,0,False,19900,0.801
4720260615030004,True,3-2-1,0,0,0,False,19900,0.801
4720260615030005,True,3-1-2,0,0,0,False,19900,0.801
4720260615030006,True,6-1-5,0,0,0,False,19900,0.801
4720260615030007,True,4-3-1,0,0,0,False,19900,0.801
4720260615030008,True,1-4-7,0,0,0,False,19900,0.801
4720260615030009,True,3-5-1,0,0,0,False,19900,0.801
5320260227010001,True,5-2-4,0,0,0,False,19900,0.801
5320260227010002,True,5-1-3,0,0,0,False,19900,0.801
5320260227010003,True,1-7-4,0,0,0,False,19900,0.801
5320260227010004,True,3-4-5,0,0,0,False,19900,0.801
5320260227010005,True,1-7-4,0,0,0,False,19900,0.801
5320260227010006,True,7-1-3,0,0,0,False,19900,0.801
5320260227010007,True,1-3-2,0,0,0,False,19900,0.801
5320260227020001,True,2-5-6,0,0,0,False,19900,0.801
5320260227020002,True,6-4-5,0,0,0,False,19900,0.801
5320260227020003,True,7-2-5,0,0,0,False,19900,0.801
5320260227020004,True,5-2-3,0,0,0,False,19900,0.801
5320260227020005,True,5-4-1,0,0,0,False,19900,0.801
5320260227020006,True,5-2-3,0,0,0,False,19900,0.801
5320260227020007,True,4-7-3,0,0,0,False,19900,0.801
5320260227030001,True,6-5-4,0,0,0,False,19900,0.801
5320260227030002,True,7-5-6,0,0,0,False,19900,0.801
5320260227030003,True,7-3-2,0,0,0,False,19900,0.801
5320260227030004,True,4-6-5,0,0,0,False,19900,0.801
5320260227030005,True,6-7-5,0,0,0,False,19900,0.801
5320260227030006,True,3-4-2,0,0,0,False,19900,0.801
5320260227030007,True,7-6-5,0,0,0,False,19900,0.801
5320260314020001,True,2-4-3,0,0,0,False,19900,0.801
5320260314020002,True,4-6-1,0,0,0,False,19900,0.801
5320260314020003,True,4-3-1,0,0,0,False,19900,0.801
5320260314020004,True,7-4-3,0,0,0,False,19900,0.801
5320260314020005,True,4-6-3,0,0,0,False,19900,0.801
5320260314020006,True,3-2-7,0,0,0,False,19900,0.801
5320260314020007,True,7-3-5,0,0,0,False,19900,0.801
5320260314020008,True,2-1-7,0,0,0,False,19900,0.801
5320260314020009,True,2-7-4,0,0,0,False,19900,0.801
5320260314020010,True,1-5-2,0,0,0,False,19900,0.801
5320260314020011,True,1-5-2,0,0,0,False,19900,0.801
5320260314030001,True,6-1-4,0,0,0,False,19900,0.801
5320260314030002,True,5-1-4,0,0,0,False,19900,0.801
5320260314030003,True,1-4-2,0,0,0,False,19900,0.801
5320260314030004,True,2-1-3,0,0,0,False,19900,0.801
5320260314030005,True,5-2-4,0,0,0,False,19900,0.801
5320260314030006,True,5-1-7,0,0,0,False,19900,0.801
5320260314030007,True,2-4-3,0,0,0,False,19900,0.801
5320260314030008,True,1-5-4,0,0,0,False,19900,0.801
5320260314030009,True,1-2-4,0,0,0,False,19900,0.801
5320260314030010,True,1-5-3,0,0,0,False,19900,0.801
5320260314030011,True,4-2-3,0,0,0,False,19900,0.801
5320260501030001,True,3-2-6,0,0,0,False,19900,0.801
5320260501030002,True,1-7-2,0,0,0,False,19900,0.801
5320260501030003,True,3-7-5,0,0,0,False,19900,0.801
5320260501030004,True,5-4-3,0,0,0,False,19900,0.801
5320260501030005,True,1-4-5,0,0,0,False,19900,0.801
5320260501030006,True,7-3-4,0,0,0,False,19900,0.801
5320260501030007,True,3-2-7,0,0,0,False,19900,0.801
5320260501030008,True,3-4-5,0,0,0,False,19900,0.801
5320260501030009,True,1-7-2,0,0,0,False,19900,0.801
5320260501030010,True,6-1-4,0,0,0,False,19900,0.801
5320260501030011,True,6-7-3,0,0,0,False,19900,0.801
5320260501030012,True,5-2-7,0,0,0,False,19900,0.801
5320260507010001,False,,0,0,0,False,19900,0.0
5320260507010002,False,,0,0,0,False,19900,0.0
5320260507010003,False,,0,0,0,False,19900,0.0
5320260507010004,False,,0,0,0,False,19900,0.0
5320260507010005,False,,0,0,0,False,19900,0.0
5320260507010006,False,,0,0,0,False,19900,0.0
5320260507010007,False,,0,0,0,False,19900,0.0
5320260507010008,False,,0,0,0,False,19900,0.0
5320260507010009,False,,0,0,0,False,19900,0.0
5320260606020001,False,,0,0,0,False,19900,0.0
5320260606020002,False,,0,0,0,False,19900,0.0
5320260606020003,False,,0,0,0,False,19900,0.0
5320260606020004,False,,0,0,0,False,19900,0.0
5320260606020005,False,,0,0,0,False,19900,0.0
5320260606020006,False,,0,0,0,False,19900,0.0
5320260606020007,False,,0,0,0,False,19900,0.0
5320260606020008,False,,0,0,0,False,19900,0.0
5320260606020009,False,,0,0,0,False,19900,0.0
5320260613010001,True,1-3-6,0,0,0,False,19900,0.801
5320260613010002,True,1-5-4,0,0,0,False,19900,0.801
5320260613010003,True,7-2-4,0,0,0,False,19900,0.801
5320260613010004,True,1-5-3,0,0,0,False,19900,0.801
5320260613010005,True,5-4-6,0,0,0,False,19900,0.801
5320260613010006,True,1-6-3,0,0,0,False,19900,0.801
5320260613010007,True,4-7-1,0,0,0,False,19900,0.801
5320260613010008,True,1-7-3,0,0,0,False,19900,0.801
5320260613010009,True,4-5-1,0,0,0,False,19900,0.801
5320260613010010,True,4-1-5,0,0,0,False,19900,0.801
5320260613010011,True,5-1-7,0,0,0,False,19900,0.801
5520260228010001,True,6-3-7,0,0,0,False,19900,0.801
5520260228010002,True,7-1-4,0,0,0,False,19900,0.801
5520260228010003,True,3-4-5,0,0,0,False,19900,0.801
5520260228010004,True,1-5-4,0,0,0,False,19900,0.801
5520260228010005,True,6-1-7,0,0,0,False,19900,0.801
5520260228010006,True,2-4-6,0,0,0,False,19900,0.801
5520260228010007,True,5-2-7,0,0,0,False,19900,0.801
5520260228010008,True,7-1-2,0,0,0,False,19900,0.801
5520260228010009,True,3-5-6,0,0,0,False,19900,0.801
5520260228010010,True,3-2-4,0,0,0,False,19900,0.801
5520260228010011,True,4-1-6,0,0,0,False,19900,0.801
5520260228010012,True,4-5-7,0,0,0,False,19900,0.801
5520260228020001,True,2-5-1,0,0,0,False,19900,0.801
5520260228020002,True,7-2-5,0,0,0,False,19900,0.801
5520260228020003,True,3-7-4,0,0,0,False,19900,0.801
5520260228020004,True,3-4-7,0,0,0,False,19900,0.801
5520260228020005,True,7-4-1,0,0,0,False,19900,0.801
5520260228020006,True,3-4-6,0,0,0,False,19900,0.801
5520260228020007,True,4-1-2,0,0,0,False,19900,0.801
5520260228020008,True,3-5-4,0,0,0,False,19900,0.801
5520260228020009,True,7-4-2,0,0,0,False,19900,0.801
5520260228020010,True,2-5-4,0,0,0,False,19900,0.801
5520260228020011,True,1-3-7,0,0,0,False,19900,0.801
5520260228020012,True,3-4-2,0,0,0,False,19900,0.801
5520260228030001,True,3-6-2,0,0,0,False,19900,0.801
5520260228030002,True,2-4-7,0,0,0,False,19900,0.801
5520260228030003,True,2-4-5,0,0,0,False,19900,0.801
5520260228030004,True,2-6-4,0,0,0,False,19900,0.801
5520260228030005,True,2-7-5,0,0,0,False,19900,0.801
5520260228030006,True,4-1-3,0,0,0,False,19900,0.801
5520260228030007,True,1-7-3,0,0,0,False,19900,0.801
5520260228030008,True,4-3-2,0,0,0,False,19900,0.801
5520260228030009,True,4-2-3,0,0,0,False,19900,0.801
5520260228030010,True,2-6-1,0,0,0,False,19900,0.801
5520260228030011,True,1-7-5,0,0,0,False,19900,0.801
5520260228030012,True,4-2-6,0,0,0,False,19900,0.801
5520260312010001,True,4-2-1,0,0,0,False,19900,0.801
5520260312010002,True,4-7-2,0,0,0,False,19900,0.801
5520260312010003,True,4-1-7,0,0,0,False,19900,0.801
5520260312010004,True,4-2-6,0,0,0,False,19900,0.801
5520260312010005,True,1-3-7,0,0,0,False,19900,0.801
5520260312010006,True,7-4-3,0,0,0,False,19900,0.801
5520260312010007,True,5-3-1,0,0,0,False,19900,0.801
5520260312020002,True,5-1-4,0,0,0,False,19900,0.801
5520260312020003,True,5-1-7,0,0,0,False,19900,0.801
5520260312020004,True,4-2-7,0,0,0,False,19900,0.801
5520260312020005,True,2-5-7,0,0,0,False,19900,0.801
5520260312020006,True,3-7-2,0,0,0,False,19900,0.801
5520260312020007,True,3-4-1,0,0,0,False,19900,0.801
5520260317010001,True,7-3-5,0,0,0,False,19900,0.801
5520260317010002,True,3-2-5,0,0,0,False,19900,0.801
5520260317010003,True,1-7-4,0,0,0,False,19900,0.801
5520260317010004,True,6-2-7,0,0,0,False,19900,0.801
5520260317010005,True,7-3-1,0,0,0,False,19900,0.801
5520260317010006,True,5-3-6,0,0,0,False,19900,0.801
5520260317010007,True,2-7-4,0,0,0,False,19900,0.801
5520260317020001,True,7-6-2,0,0,0,False,19900,0.801
5520260317020002,True,5-7-2,0,0,0,False,19900,0.801
5520260317020003,True,6-1-4,0,0,0,False,19900,0.801
5520260317020004,True,3-7-5,0,0,0,False,19900,0.801
5520260317020005,True,4-2-5,0,0,0,False,19900,0.801
5520260317020006,True,3-6-7,0,0,0,False,19900,0.801
5520260317020007,True,5-4-1,0,0,0,False,19900,0.801
5520260317030001,True,4-5-1,0,0,0,False,19900,0.801
5520260317030002,True,5-1-6,0,0,0,False,19900,0.801
5520260317030003,True,6-1-2,0,0,0,False,19900,0.801
5520260317030004,True,2-7-6,0,0,0,False,19900,0.801
5520260317030005,True,1-4-7,0,0,0,False,19900,0.801
5520260317030006,True,2-7-4,0,0,0,False,19900,0.801
5520260317030007,True,5-2-4,0,0,0,False,19900,0.801
5520260517010001,True,5-3-2,0,0,0,False,19900,0.801
5520260517010003,True,4-3-6,0,0,0,False,19900,0.801
5520260517010004,True,5-7-2,0,0,0,False,19900,0.801
5520260517010005,True,1-4-2,0,0,0,False,19900,0.801
5520260517010006,True,7-2-1,0,0,0,False,19900,0.801
5520260517010007,True,7-5-2,0,0,0,False,19900,0.801
5520260517010008,True,7-4-3,0,0,0,False,19900,0.801
5520260517010009,True,4-5-7,0,0,0,False,19900,0.801
5520260517010010,True,5-4-7,0,0,0,False,19900,0.801
5520260517010011,True,5-7-1,0,0,0,False,19900,0.801
5520260517010012,True,1-4-5,0,0,0,False,19900,0.801
5520260523020001,True,2-1-4,0,0,0,False,19900,0.801
5520260523020002,True,2-4-5,0,0,0,False,19900,0.801
5520260523020003,True,7-4-1,0,0,0,False,19900,0.801
5520260523020004,True,1-6-2,0,0,0,False,19900,0.801
5520260523020005,True,7-4-2,0,0,0,False,19900,0.801
5520260523020006,True,5-1-3,0,0,0,False,19900,0.801
5520260523020007,True,4-7-1,0,0,0,False,19900,0.801
5520260523030001,True,1-2-3,0,0,0,False,19900,0.801
5520260523030002,True,7-2-5,0,0,0,False,19900,0.801
5520260523030003,True,7-1-4,0,0,0,False,19900,0.801
5520260523030004,True,4-1-5,0,0,0,False,19900,0.801
5520260523030005,True,3-7-4,0,0,0,False,19900,0.801
5520260523030006,True,5-7-3,0,0,0,False,19900,0.801
5520260523030007,True,1-4-3,0,0,0,False,19900,0.801
5520260705020001,True,7-6-3,0,0,0,False,19900,0.801
5520260705020002,True,7-5-3,0,0,0,False,19900,0.801
5520260705020003,True,6-3-2,0,0,0,False,19900,0.801
5520260705020004,True,4-1-5,0,0,0,False,19900,0.801
5520260705020005,True,4-1-5,0,0,0,False,19900,0.801
5520260705020006,True,2-5-3,0,0,0,False,19900,0.801
5520260705020007,True,1-7-3,0,0,0,False,19900,0.801
5520260705020008,True,4-2-1,0,0,0,False,19900,0.801
5520260705020009,True,1-5-6,0,0,0,False,19900,0.801
5520260705020010,True,4-5-3,0,0,0,False,19900,0.801
5520260705020011,True,1-5-2,0,0,0,False,19900,0.801
5520260705020012,True,1-5-3,0,0,0,False,19900,0.801
5520260705030001,True,5-1-7,0,0,0,False,19900,0.801
5520260705030002,True,6-3-4,0,0,0,False,19900,0.801
5520260705030003,True,5-1-2,0,0,0,False,19900,0.801
5520260705030004,True,5-6-2,0,0,0,False,19900,0.801
5520260705030005,True,6-3-1,0,0,0,False,19900,0.801
5520260705030006,True,1-5-7,0,0,0,False,19900,0.801
5520260705030007,True,2-3-7,0,0,0,False,19900,0.801
5520260705030008,True,1-7-2,0,0,0,False,19900,0.801
5520260705030009,True,3-4-1,0,0,0,False,19900,0.801
5520260705030010,True,7-4-5,0,0,0,False,19900,0.801
5520260705030011,True,5-4-7,0,0,0,False,19900,0.801
5520260705030012,True,6-7-2,0,0,0,False,19900,0.801
5620260224010001,True,3-7-5,0,0,0,False,19900,0.801
5620260224010002,True,2-7-1,0,0,0,False,19900,0.801
5620260224010003,True,5-7-1,0,0,0,False,19900,0.801
5620260224010004,True,4-1-5,0,0,0,False,19900,0.801
5620260224010005,True,7-3-5,0,0,0,False,19900,0.801
5620260224010006,True,7-2-5,0,0,0,False,19900,0.801
5620260224010007,True,6-2-1,0,0,0,False,19900,0.801
5620260224010008,True,4-7-3,0,0,0,False,19900,0.801
5620260224010009,True,4-6-3,0,0,0,False,19900,0.801
5620260224010010,True,2-4-3,0,0,0,False,19900,0.801
5620260224010011,True,1-3-2,0,0,0,False,19900,0.801
5620260224010012,True,3-4-7,0,0,0,False,19900,0.801
5620260224020001,True,1-5-3,0,0,0,False,19900,0.801
5620260224020002,True,2-5-1,0,0,0,False,19900,0.801
5620260224020004,True,1-3-2,0,0,0,False,19900,0.801
