race_id,競輪場,レース番号,開始時間,買い目,a,b,odds,p,EV,market_raw,market_prob,market_overround,distortion_ratio,distortion_log,model_rank,market_rank,ev_rank,rank_gap,distortion_z,ev_z,distortion_score
2820260307020004,立川競輪,4R,09:52,6-7,6,7,64.3,0.0483349036969276,2.107934307712448,0.015552099533437015,0.011539706454066379,1.3477032189113218,4.188573070306021,1.4323601199394844,11.0,17.0,2.0,6.0,1.096557166320197,1.3591240639763522,0.35009553526189996
2820260307020004,立川競輪,4R,09:52,1-6,1,6,58.4,0.0485659607783052,1.836252109453024,0.017123287671232876,0.01270553296226829,1.3477032189113218,3.8224260972530195,1.340885325038821,10.0,16.0,3.0,6.0,0.9876804225977651,1.1057573308662538,0.22060093276781
2820260307020004,立川競輪,4R,09:52,1-7,1,7,56.3,0.0463048198886648,1.6069613597318302,0.017761989342806397,0.01317945159851631,1.3477032189113218,3.5134102158214384,1.2565871372884023,12.0,15.0,6.0,3.0,0.8873455468111101,0.8919242252692849,0.09674819658244938
2820260307020004,立川競輪,4R,09:52,3-7,3,7,103.4,0.0268946876413288,1.780910702113402,0.00967117988394584,0.007176045696290794,1.3477032189113218,3.747842304220899,1.3211802888806228,20.0,20.0,4.0,0.0,0.9642267469249503,1.0541467664892452,0.07519210395076015
2820260307020004,立川競輪,4R,09:52,5-6,5,6,37.1,0.0641787871341023,1.381033002675197,0.026954177897574122,0.020000084231710732,1.3477032189113218,3.2089258418790054,1.1659362524587007,4.0,12.0,8.0,8.0,0.7794494518645934,0.6812268365146819,0.044876268618145754
2820260307020004,立川競輪,4R,09:52,3-6,3,6,88.0,0.0296739944720742,1.6113115135425362,0.011363636363636364,0.008431853693141684,1.3477032189113218,3.519272931964084,1.2582544148893156,18.0,18.0,5.0,0.0,0.8893300033629494,0.8959811133046672,0.009962490931198498
2820260307020004,立川競輪,4R,09:52,1-5,1,5,30.5,0.0667438449344936,1.0356872705020574,0.03278688524590164,0.024327971311359612,1.3477032189113218,2.7435022870396506,1.0092353111526877,2.0,10.0,9.0,8.0,0.5929380937777451,0.359162599274257,-0.13716081266038277
2820260307020004,立川競輪,4R,09:52,2-3,2,3,110.9,0.021485957264879,1.3827926606750882,0.009017132551848512,0.006690740531978973,1.3477032189113218,3.2112973383101187,1.1666750107765342,21.0,21.0,7.0,0.0,0.7803287498190837,0.682867867107337,-0.17304640649194014
2820260307020004,立川競輪,4R,09:52,2-6,2,6,47.5,0.042614460719686,1.0241868841850883,0.021052631578947368,0.015621118420978276,1.3477032189113218,2.7280031793196824,1.003569905443769,14.0,14.0,10.0,0.0,0.5861949146744371,0.34843751191372185,-0.23348361504284487
2820260307020004,立川競輪,4R,09:52,1-2,1,2,38.4,0.0392798628098668,0.5083467318988881,0.026041666666666668,0.019322998046783026,1.3477032189113218,2.0328037457092987,0.7094159956830062,15.0,13.0,11.0,-2.0,0.23608186022317532,-0.132627257986919,-0.5691559049038906
2820260307020004,立川競輪,4R,09:52,4-6,4,6,17.3,0.0562558877292905,-0.0267731422832732,0.057803468208092484,0.04289035404603862,1.3477032189113218,1.3116209688452014,0.27126375310401724,8.0,7.0,13.0,-1.0,-0.2854234296054163,-0.6316720066397432,-0.9077822313175289
2820260307020004,立川競輪,4R,09:52,2-7,2,7,24.9,0.0391437748428536,-0.0253200064129454,0.040160642570281124,0.029799322289014784,1.3477032189113218,1.3135793647216594,0.2727557506669528,16.0,9.0,12.0,-7.0,-0.2836475979517828,-0.6303168339762826,-0.9790216245704242
2820260307020004,立川競輪,4R,09:52,1-3,1,3,35.4,0.0269814768208432,-0.0448557205421489,0.02824858757062147,0.020960540254137516,1.3477032189113218,1.2872510198886657,0.25250895228124337,19.0,11.0,14.0,-8.0,-0.30774609941805553,-0.648535547236114,-1.0709546522896352
2820260307020004,立川競輪,4R,09:52,3-4,3,4,23.1,0.0359182765794833,-0.1702878110139352,0.04329004329004329,0.03212134740244451,1.3477032189113218,1.1182057878316658,0.11172542565031013,17.0,8.0,15.0,-9.0,-0.47531195147579147,-0.7655116288256053,-1.1326112676024562
2820260307020004,立川競輪,4R,09:52,2-4,2,4,13.0,0.0511974632106374,-0.3344329782617133,0.07692307692307693,0.05707716346126678,1.3477032189113218,0.8969868175821947,-0.1087141131297523,9.0,6.0,16.0,-3.0,-0.7376873872022279,-0.9185909437303963,-1.2388340356826046
2820260307020004,立川競輪,4R,09:52,4-5,4,5,8.5,0.0716248820739227,-0.3911885023716563,0.11764705882352941,0.08729448529370214,1.3477032189113218,0.8204972150545411,-0.1978447626491025,1.0,4.0,17.0,3.0,-0.8437740408653542,-0.9715202921448867,-1.2406056581505445
2820260307020004,立川競輪,4R,09:52,4-7,4,7,9.1,0.0568044812841279,-0.4830792203144359,0.10989010989010989,0.08153880494466682,1.3477032189113218,0.6966557986958408,-0.3614638227535897,7.0,5.0,18.0,-2.0,-1.038519604322991,-1.0572161940385836,-1.4100526724735143
2820260307020004,立川競輪,4R,09:52,5-7,5,7,6.0,0.0663756120348539,-0.6017463277908763,0.16666666666666666,0.12366718749941134,1.3477032189113218,0.53672775597515,-0.6222642851253338,3.0,3.0,19.0,0.0,-1.3489341303700368,-1.1678833542042302,-1.5673171871629659
2820260307020004,立川競輪,4R,09:52,2-5,2,5,5.7,0.0612337404356676,-0.6509676795166943,0.17543859649122806,0.13017598684148562,1.3477032189113218,0.4703919818158252,-0.7541889279862198,5.0,2.0,20.0,-3.0,-1.505955805543357,-1.2137864467363557,-1.6757252222040115
2820260307020004,立川競輪,4R,09:52,1-4,1,4,3.0,0.0570969690310695,-0.8287090929067914,0.3333333333333333,0.2473343749988227,1.3477032189113218,0.23084930685882393,-1.4659901325769995,6.0,1.0,21.0,-5.0,-2.3531683892688293,-1.3795454163616623,-2.1630486686387442
2820260307020005,立川競輪,5R,10:13,2-3,2,3,123.0,0.0406848755930311,4.004239697942836,0.008130081300813009,0.006029652765683447,1.3483498331916768,6.747465760853327,1.9091669915761662,13.0,21.0,1.0,8.0,1.6734190933810853,2.4802797423093224,0.9404136968587689
2820260307020005,立川競輪,5R,10:13,2-5,2,5,71.1,0.0624376454654558,3.439316592593909,0.014064697609001408,0.010431044868903854,1.3483498331916768,5.9857517865351975,1.7893819429227822,5.0,19.0,2.0,14.0,1.5356368272640615,2.0632635616122936,0.8320801035591204
2820260307020005,立川競輪,5R,10:13,1-3,1,3,117.4,0.0372471411475992,3.3728143707281504,0.008517887563884156,0.006317268229804633,1.3483498331916768,5.8960835264161355,1.7742883214377123,15.0,20.0,3.0,5.0,1.5182754504018852,2.014172805175281,0.70535354979544
2820260307020005,立川競輪,5R,10:13,5-6,5,6,64.6,0.0372277968073676,1.404915673755951,0.015479876160990714,0.011480608207106254,1.3483498331916768,3.242667647266432,1.1763963389878727,16.0,17.0,4.0,1.0,0.8305526238785637,0.5615050158075042,-0.07441209745967259
2820260307020005,立川競輪,5R,10:13,3-4,3,4,36.7,0.0598302425888798,1.1957699030118891,0.02724795640326975,0.020208373029402284,1.3483498331916768,2.960665982306878,1.0854142370679178,6.0,13.0,5.0,7.0,0.7259008303571919,0.4071173306538674,-0.07816318901235797
2820260307020005,立川競輪,5R,10:13,1-5,1,5,33.5,0.0587334493823595,0.9675705543090464,0.029850746268656716,0.022138725079972058,1.3483498331916768,2.6529734285756197,0.9756810595083069,7.0,11.0,6.0,4.0,0.5996806881745487,0.2386646334061045,-0.1955094415448928
2820260307020005,立川競輪,5R,10:13,3-7,3,7,49.0,0.0361965871549623,0.7736327705931543,0.02040816326530612,0.015135658983246203,1.3483498331916768,2.391477450214566,0.8719113549825895,17.0,16.0,7.0,-1.0,0.48032000664892976,0.09550321357340925,-0.3949471210143955
2820260307020005,立川競輪,5R,10:13,1-2,1,2,36.4,0.0445707325817935,0.6223746659772855,0.027472527472527472,0.02037492555436989,1.3483498331916768,2.187528610137509,0.7827724181065444,10.0,12.0,8.0,2.0,0.37778830623961596,-0.016152826848979444,-0.4380872660307896
2820260307020005,立川競輪,5R,10:13,4-5,4,5,14.9,0.0895722612185346,0.3346266921561667,0.06711409395973154,0.049774985918057985,1.3483498331916768,1.7995436777057714,0.5875331203879038,1.0,7.0,10.0,6.0,0.1532150963341688,-0.2285632591892813,-0.47450334789687343
2820260307020005,立川競輪,5R,10:13,3-6,3,6,68.0,0.0231598812708336,0.5748719264166906,0.014705882352941176,0.01090657779675094,1.3483498331916768,2.1234782990874943,0.7530554513543285,21.0,18.0,9.0,-3.0,0.3436064858265147,-0.051218503640459885,-0.5966290587233882
2820260307020005,立川競輪,5R,10:13,5-7,5,7,20.4,0.056688436626815,0.1564441071870264,0.04901960784313726,0.03635525932250314,1.3483498331916768,1.5592912189782333,0.44423137122347545,8.0,8.0,12.0,0.0,-0.01161715911318495,-0.3600944717507853,-0.6878739268001554
2820260307020005,立川競輪,5R,10:13,1-6,1,6,47.5,0.0257861298730632,0.2248411689705021,0.021052631578947368,0.015613627161664504,1.3483498331916768,1.6515143857619008,0.5016926765742852,19.0,15.0,11.0,-4.0,0.054477474184383735,-0.30960497821479943,-0.7972264630511903
2820260307020005,立川競輪,5R,10:13,2-6,2,6,38.9,0.028126947133477,0.0941382434922584,0.02570694087403599,0.01906548303802221,1.3483498331916768,1.4752811180240368,0.38884856015852964,18.0,14.0,13.0,-4.0,-0.07532101279312123,-0.40608755128144736,-0.8736922096621684
2820260307020005,立川競輪,5R,10:13,2-4,2,4,12.0,0.0688083395213954,-0.1742999257432549,0.08333333333333333,0.06180394084825533,1.3483498331916768,1.113332557372423,0.1073578213639121,2.0,5.0,15.0,3.0,-0.399104592781524,-0.6042438295925535,-0.9161115107485992
2820260307020005,立川競輪,5R,10:13,4-6,4,6,21.0,0.041311632346591,-0.1324557207215873,0.047619047619047616,0.035316537627574474,1.3483498331916768,1.169753184218317,0.15679277292045998,12.0,9.0,14.0,-3.0,-0.34224224036427137,-0.573355182275391,-0.9804499076181721
2820260307020005,立川競輪,5R,10:13,3-5,3,5,13.8,0.0538896840114467,-0.2563223606420345,0.07246376811594203,0.053742557259352466,1.3483498331916768,1.002737620958033,0.0027338805174190748,9.0,6.0,16.0,-3.0,-0.5194478561685614,-0.6647913310296438,-1.04332456951709
2820260307020005,立川競輪,5R,10:13,6-7,6,7,28.1,0.0250499810601686,-0.2960955322092604,0.03558718861209964,0.02639314199925494,1.3483498331916768,0.949109471692557,-0.05223113219846329,20.0,10.0,17.0,-10.0,-0.5826711389929439,-0.6941511783152806,-1.2369573644896008
2820260307020005,立川競輪,5R,10:13,1-7,1,7,11.5,0.0399336922018742,-0.5407625396784467,0.08695652173913043,0.06449106871122295,1.3483498331916768,0.6192127530103341,-0.47930636094675,14.0,4.0,18.0,-10.0,-1.0739126877579945,-0.8747600081388582,-1.443491325379234
2820260307020005,立川競輪,5R,10:13,4-7,4,7,4.4,0.0626653772400894,-0.7242723401436063,0.22727272727272727,0.1685562023134236,1.3483498331916768,0.3717773441714938,-0.9894601410613173,4.0,2.0,20.0,-2.0,-1.6607150030932425,-1.0102236763547081,-1.687413840647443
2820260307020005,立川競輪,5R,10:13,2-7,2,7,6.5,0.0430868304128462,-0.7199356023164996,0.15384615384615385,0.11409958310447138,1.3483498331916768,0.37762478389616544,-0.973854211523251,11.0,3.0,19.0,-8.0,-1.6427643459720906,-1.0070223736849804,-1.7523964625732447
2820260307020005,立川競輪,5R,10:13,1-4,1,4,3.2,0.0649923363614152,-0.7920245236434713,0.3125,0.23176477818095748,1.3483498331916768,0.28042369885207497,-1.271453609360376,3.0,1.0,21.0,-2.0,-1.9850768456540153,-1.0602371322206119,-1.8573067461240291
2820260307020006,立川競輪,6R,10:34,2-3,2,3,244.3,0.030434795304071,6.435220492784567,0.004093327875562832,0.0030583864622438567,1.3383945835804107,9.951258832015148,2.297699058981329,18.0,20.0,1.0,2.0,1.7076075717085204,2.9458339441971515,1.0391202205731354
2820260307020006,立川競輪,6R,10:34,3-6,3,6,308.6,0.0197578493473996,5.097272308607525,0.003240440699935191,0.00242114002827665,1.3383945835804107,8.160556229084584,2.099312332032471,21.0,21.0,2.0,0.0,1.4931393169290765,2.193402506915945,0.6197495242934188
2820260307020006,立川競輪,6R,10:34,3-5,3,5,114.9,0.0319091859143428,2.66636546155799,0.008703220191470844,0.00650273118125478,1.3383945835804107,4.907043674420891,1.5906716575317141,16.0,19.0,3.0,3.0,0.9432674608439755,0.826316132082034,0.030556299863564118
2820260307020006,立川競輪,6R,10:34,5-6,5,6,96.1,0.0301233915476689,1.8948579277309885,0.01040582726326743,0.007774857572592864,1.3383945835804107,3.874462170211625,1.354406858421523,19.0,18.0,4.0,-1.0,0.6878506801435146,0.3924379524813847,-0.23883393041823908
2820260307020006,立川競輪,6R,10:34,2-5,2,5,64.4,0.0416295571835386,1.6809434826198877,0.015527950310559004,0.011601922557859847,1.3383945835804107,3.5881602357143856,1.277639602006671,12.0,15.0,6.0,3.0,0.6048605539354055,0.27213736439160036,-0.251717484667497
2820260307020006,立川競輪,6R,10:34,4-6,4,6,93.0,0.0305094718588889,1.837380882876668,0.010752688172043012,0.008034019491679294,1.3383945835804107,3.797535204724053,1.3343522259776766,17.0,17.0,5.0,0.0,0.6661703888930635,0.3601141779272798,-0.25682417033469696
2820260307020006,立川競輪,6R,10:34,2-4,2,4,60.4,0.0421456558740947,1.5455976147953234,0.016556291390728478,0.012370261800102225,1.3383945835804107,3.4070140593418485,1.2258362652986354,11.0,13.0,7.0,2.0,0.5488579604837358,0.19602194597579017,-0.30008916862684487
2820260307020006,立川競輪,6R,10:34,1-6,1,6,63.7,0.0365850380385162,1.3304669230534851,0.015698587127158554,0.011729416212341824,1.3383945835804107,3.1190843067621663,1.1375394673493056,14.0,14.0,9.0,0.0,0.4534036906842865,0.07503736861700652,-0.412410127850657
2820260307020006,立川競輪,6R,10:34,3-4,3,4,72.3,0.0323146847823033,1.3363517097605295,0.013831258644536654,0.010334215943653864,1.3383945835804107,3.12696047337974,1.14006143799815,15.0,16.0,8.0,1.0,0.4561300960843921,0.07834683797646329,-0.4348776035280164
2820260307020006,立川競輪,6R,10:34,1-3,1,3,58.6,0.0383350417566948,1.2464334469423195,0.017064846416382253,0.012750235712050756,1.3383945835804107,3.006614357525658,1.1008146475624272,13.0,12.0,10.0,-1.0,0.41370190151765623,0.02777886491870971,-0.4370935643031718
2820260307020006,立川競輪,6R,10:34,1-2,1,2,42.4,0.0484523560591562,1.0543798969082243,0.02358490566037736,0.01762178803599468,1.3383945835804107,2.7495709264824155,1.0114448727920147,9.0,10.0,11.0,1.0,0.3170876777748379,-0.08022765610810947,-0.4709593205720347
2820260307020006,立川競輪,6R,10:34,6-7,6,7,31.8,0.0597987440692431,0.9016000614019328,0.031446540880503145,0.023495717381326234,1.3383945835804107,2.545091222208199,0.9341664930735771,6.0,9.0,12.0,3.0,0.2335449958358943,-0.16614753893847004,-0.4964258878467834
2820260307020006,立川競輪,6R,10:34,2-7,2,7,24.5,0.0727778217616777,0.7830566331611057,0.04081632653061224,0.030496482152088743,1.3383945835804107,2.386433339961692,0.8697999249532289,4.0,7.0,13.0,3.0,0.16396077645174179,-0.23281364988831257,-0.5119325100027461
2820260307020006,立川競輪,6R,10:34,2-6,2,6,48.4,0.0288715805030445,0.3973844963473558,0.02066115702479339,0.015437268857978808,1.3383945835804107,1.8702518409693867,0.6260730961485399,20.0,11.0,14.0,-9.0,-0.09952291734469397,-0.44970683278879814,-0.893653016760031
2820260307020006,立川競輪,6R,10:34,4-5,4,5,27.2,0.044715796664614,0.2162696692775012,0.03676470588235294,0.027469257820815232,1.3383945835804107,1.6278487374748838,0.48725935018705685,10.0,8.0,15.0,-2.0,-0.24958911528862734,-0.5515616663740988,-0.9117487469214323
2820260307020006,立川競輪,6R,10:34,1-4,1,4,13.3,0.0522977912823259,-0.3044393759450648,0.07518796992481203,0.05617773028016348,1.3383945835804107,0.9309345717703634,-0.07156628152354934,7.0,6.0,16.0,-1.0,-0.8537139970398662,-0.8443965159861042,-1.2703361814116465
2820260307020006,立川競輪,6R,10:34,3-7,3,7,9.8,0.0613832539685829,-0.3984441111078872,0.1020408163265306,0.07624120538022186,1.3383945835804107,0.8051191434035424,-0.21676500827082476,5.0,5.0,17.0,0.0,-1.0106827519592074,-0.8972626275637421,-1.332643807784764
2820260307020006,立川競輪,6R,10:34,4-7,4,7,6.2,0.079359260617119,-0.5079725841738616,0.16129032258064516,0.1205102923751894,1.3383945835804107,0.6585268283093048,-0.4177500170681956,2.0,4.0,18.0,2.0,-1.2279599092395699,-0.9588589340477172,-1.4083916614054797
2820260307020006,立川競輪,6R,10:34,5-7,5,7,4.9,0.0784098126442937,-0.6157919180429605,0.2040816326530612,0.15248241076044372,1.3383945835804107,0.5142220158557473,-0.6651001693098071,3.0,2.0,19.0,-1.0,-1.4953606385452338,-1.0194940597642848,-1.5626897768350592
2820260307020006,立川競輪,6R,10:34,1-7,1,7,2.9,0.0885284158591766,-0.7432675940083877,0.3448275862068966,0.25764269404350837,1.3383945835804107,0.34360926160740707,-1.0682501346040827,1.0,1.0,21.0,0.0,-1.9311905491488095,-1.0911834624028907,-1.777836652362989
2820260307020006,立川競輪,6R,10:34,1-5,1,5,5.5,0.0516604949632466,-0.7158672777021435,0.18181818181818182,0.1358479659502135,1.3383945835804107,0.38028169653860855,-0.966842994193881,8.0,3.0,20.0,-5.0,-1.8215631927200875,-1.0757741516208381,-1.826126223880475
2820260307020007,立川競輪,7R,10:55,5-6,5,6,505.7,0.0280412994515602,13.180485132654022,0.0019774569903104606,0.0014395524600370056,1.3736609433876605,19.479178571484766,2.9693461295727084,15.0,19.0,1.0,4.0,1.4565067063277635,2.720797640239165,0.8296772702209194
2820260307020007,立川競輪,7R,10:55,6-7,6,7,708.0,0.0175859671022531,11.45086470839524,0.0014124293785310734,0.0010282227105094827,1.3736609433876605,17.103266544692456,2.83926947132774,18.0,21.0,2.0,3.0,1.3399471655486097,2.2406997677445046,0.5340527093679728
2820260307020007,立川競輪,7R,10:55,4-6,4,6,112.3,0.0603689869823316,5.779437238115844,0.008904719501335707,0.006482472653968956,1.3736609433876605,9.31264815071105,2.2313734923968855,7.0,10.0,3.0,3.0,0.7952216390653407,0.6664582611689981,0.03609234459372179
2820260307020007,立川競輪,7R,10:55,4-5,4,5,144.5,0.0461813492270093,5.673204963302854,0.006920415224913495,0.005037935495091445,1.3736609433876605,9.166721023490263,2.2155796458437895,10.0,13.0,4.0,3.0,0.7810690345457939,0.6369709306468453,-0.03341005528608798
2820260307020007,立川競輪,7R,10:55,3-4,3,4,79.5,0.0748029803483699,4.946836937695414,0.012578616352201259,0.009157002252084451,1.3736609433876605,8.16893763711516,2.1003388682535165,4.0,9.0,6.0,5.0,0.6778036808982694,0.435349962918204,-0.04907268078591476
2820260307020007,立川競輪,7R,10:55,3-6,3,6,124.2,0.0508956740499606,5.321242717005113,0.008051529790660225,0.005861366175851157,1.3736609433876605,8.683244232542176,2.161395218370688,8.0,12.0,5.0,4.0,0.7325152658000443,0.5392753187796342,-0.06755524110870192
2820260307020007,立川競輪,7R,10:55,4-7,4,7,181.5,0.0295898998032206,4.370566814284546,0.005509641873278237,0.0040109183418221145,1.3736609433876605,7.377337874797248,1.9984128519983115,14.0,16.0,8.0,2.0,0.5864694645334757,0.27539228876530036,-0.32821202084612494
2820260307020007,立川競輪,7R,10:55,2-4,2,4,118.0,0.040317577068091,3.757474094034744,0.00847457627118644,0.006169336263056897,1.3736609433876605,6.535156351094816,1.8771962720014446,11.0,11.0,10.0,0.0,0.47784929324458947,0.10521361458594496,-0.3717048189133454
2820260307020007,立川競輪,7R,10:55,3-7,3,7,252.8,0.021558545202172,4.450000227109086,0.003955696202531645,0.0028796743632939622,1.3736609433876605,7.48645245083387,2.0130950473006566,17.0,17.0,7.0,0.0,0.599625936764245,0.2974409486719356,-0.3783513493922517
2820260307020007,立川競輪,7R,10:55,2-6,2,6,153.9,0.0258633864385199,2.980375172888228,0.00649772579597141,0.004730225334897425,1.3736609433876605,5.4676859138705405,1.6988554764807482,16.0,15.0,11.0,-1.0,0.3180410577890522,-0.11048893698413192,-0.6051115444822472
2820260307020007,立川競輪,7R,10:55,5-7,5,7,544.6,0.009293004193887,4.060970083990914,0.001836210062431142,0.0013367272843200766,1.3736609433876605,6.95205693483081,1.9390375777424007,21.0,20.0,9.0,-1.0,0.5332642638903927,0.18945624785102108,-0.612229673500328
2820260307020007,立川競輪,7R,10:55,1-6,1,6,23.5,0.0909444040835305,1.1371934959629684,0.0425531914893617,0.030977943788966542,1.3736609433876605,2.9357792337716915,1.076972915079087,3.0,5.0,15.0,2.0,-0.23921761377853118,-0.6221084746015715,-0.785742729928484
2820260307020007,立川競輪,7R,10:55,2-3,2,3,75.3,0.0318297385632164,1.3967793138101978,0.013280212483399735,0.009667751381682787,1.3736609433876605,3.292362132959991,1.1916052807330648,13.0,8.0,13.0,-5.0,-0.13649744799834546,-0.5500541688531589,-0.9227358248999876
2820260307020007,立川競輪,7R,10:55,2-7,2,7,295.0,0.0097558797625603,1.877984529955296,0.003389830508474576,0.0024677345052227587,1.3736609433876605,3.953374942871448,1.374569630126858,20.0,18.0,12.0,-2.0,0.027453877566417317,-0.4164840529685715,-1.0371953017199071
2820260307020007,立川競輪,7R,10:55,1-7,1,7,34.7,0.0473043655394321,0.6414614842182964,0.02881844380403458,0.02097929910780155,1.3736609433876605,2.2548115308383334,0.8130663911407146,9.0,6.0,16.0,-3.0,-0.47569988241852657,-0.759710853035619,-1.0759937357238336
2820260307020007,立川競輪,7R,10:55,2-5,2,5,147.5,0.0158880562201933,1.3434882924785168,0.006779661016949152,0.004935469010445517,1.3736609433876605,3.2191583380117197,1.1691199397414123,19.0,14.0,14.0,-5.0,-0.15664618994491286,-0.5648463773664065,-1.0762145348005459
2820260307020007,立川競輪,7R,10:55,3-5,3,5,47.2,0.0344144399726542,0.624361566709279,0.0211864406779661,0.01542334065764224,1.3736609433876605,2.2313220419838538,0.8025942537774883,12.0,7.0,17.0,-5.0,-0.48508379140345076,-0.7644573476426262,-1.1457349071953482
2820260307020007,立川競輪,7R,10:55,1-4,1,4,6.0,0.1167846236296292,-0.2992922582222244,0.16666666666666666,0.12133027984011896,1.3736609433876605,0.9625348576015628,-0.03818499777747192,1.0,2.0,18.0,1.0,-1.2384921644362639,-1.0208397481113334,-1.3549827795019869
2820260307020007,立川競輪,7R,10:55,1-5,1,5,9.4,0.0732103991493449,-0.3118222479961573,0.10638297872340426,0.07744485947241636,1.3736609433876605,0.9453229000237908,-0.056228716691675076,5.0,4.0,19.0,-1.0,-1.2546608423448464,-1.0243177490348152,-1.45750930652481
2820260307020007,立川競輪,7R,10:55,1-2,1,2,6.7,0.0624774586682158,-0.5814010269229537,0.14925373134328357,0.10865398194637518,1.3736609433876605,0.5750130602528286,-0.5533625249435479,6.0,3.0,20.0,-3.0,-1.7001342207161092,-1.0991458421916864,-1.7344007527328116
2820260307020007,立川競輪,7R,10:55,1-3,1,3,1.3,0.1128919645438467,-0.8532404460929992,0.7692307692307692,0.5599859069543952,1.3736609433876605,0.20159786727068282,-1.6014803218464937,2.0,1.0,21.0,-1.0,-2.6393352329330075,-1.1746014305816372,-2.1083128423544326
3120260304010001,松戸競輪,1R,20:57,4-5,4,5,255.7,0.0393769685389855,9.068690855418604,0.003910833007430583,0.002822378604225318,1.3856514507216589,13.951696085735433,2.635601084108972,11.0,14.0,1.0,3.0,1.8941580798833269,2.7551040665241553,1.1266954222149634
3120260304010001,松戸競輪,1R,20:57,4-6,4,6,255.7,0.0271221877048639,5.935143396133723,0.003910833007430583,0.002822378604225318,1.3856514507216589,9.609691504410572,2.2627721209856557,13.0,14.0,2.0,1.0,1.5235919660357728,1.613940022711595,0.5244973595227549
3120260304010001,松戸競輪,1R,20:57,2-4,2,4,51.1,0.1059060616105097,4.411799748297046,0.019569471624266144,0.014122939512728255,1.3856514507216589,7.498868171711939,2.014752098725173,2.0,12.0,3.0,10.0,1.2770772772747185,1.0591742117995742,0.5072503443773205
3120260304010001,松戸競輪,1R,20:57,1-4,1,4,36.5,0.100129515929426,2.6547273314240494,0.0273972602739726,0.019772115317819555,1.3856514507216589,5.064178228523704,1.622191879438628,3.0,10.0,4.0,7.0,0.8868996642118533,0.4192898983933585,0.10897864728691076
3120260304010001,松戸競輪,1R,20:57,3-4,3,4,42.6,0.0499351504866226,1.1272374107301242,0.023474178403755867,0.01694089692723976,1.3856514507216589,2.9476096040335866,1.0809945381808148,10.0,11.0,5.0,1.0,0.3489870677910572,-0.13698588725560382,-0.46600825340542396
3120260304010001,松戸競輪,1R,20:57,1-5,1,5,25.5,0.0686008357916441,0.7493213126869256,0.0392156862745098,0.028301263101977014,1.3856514507216589,2.4239496146173054,0.8853982819566459,7.0,7.0,6.0,0.0,0.1545779640966458,-0.27461401265290064,-0.5409853338992024
3120260304010001,松戸競輪,1R,20:57,2-3,2,3,10.6,0.0989804337231584,0.0491925974654794,0.09433962264150944,0.06808322727362395,1.3856514507216589,1.4538152447431127,0.37419130415855617,4.0,3.0,8.0,-1.0,-0.3535262924702812,-0.5295843701255564,-0.7982050747789381
3120260304010001,松戸競輪,1R,20:57,5-6,5,6,85.2,0.0173108802245544,0.4748869951320402,0.011737089201877934,0.00847044846361988,1.3856514507216589,2.0436793042139407,0.7147517639125994,15.0,13.0,7.0,-2.0,-0.015032831436648178,-0.3745565154076999,-0.9311673824187319
3120260304010001,松戸競輪,1R,20:57,1-3,1,3,9.4,0.0917315815196225,-0.1377231337155483,0.10638297872340426,0.07677470309578871,1.3856514507216589,1.1948151906752134,0.17799152127986465,5.0,2.0,11.0,-3.0,-0.5485352597726493,-0.5976546688582909,-0.9313417422576007
3120260304010001,松戸競輪,1R,20:57,2-5,2,5,12.7,0.0729944351240688,-0.0729706739243251,0.07874015748031496,0.056825370795308174,1.3856514507216589,1.284539530515674,0.2504003121298935,6.0,4.0,9.0,-2.0,-0.4765659470644504,-0.5740733509359429,-0.933979393193594
3120260304010001,松戸競輪,1R,20:57,2-6,2,6,14.2,0.0578354228776256,-0.1787369951377154,0.07042253521126761,0.05082269078171929,1.3856514507216589,1.1379842740890607,0.12925851672354058,8.0,5.0,13.0,-3.0,-0.5969724840785813,-0.6125909494032709,-1.0522942945502467
3120260304010001,松戸競輪,1R,20:57,1-6,1,6,15.9,0.0528328044423658,-0.1599584093663827,0.06289308176100629,0.04538881818241597,1.3856514507216589,1.1640048487023549,0.15186651487134917,9.0,6.0,12.0,-3.0,-0.5745017029854957,-0.605752231574888,-1.0571011179489505
3120260304010001,松戸競輪,1R,20:57,3-5,3,5,28.4,0.0326044416618448,-0.0740338568036061,0.035211267605633804,0.025411345390859645,1.3856514507216589,1.2830663295887283,0.24925278314991178,12.0,9.0,10.0,-3.0,-0.4777065112284491,-0.5744605370531461,-1.0958527672429228
3120260304010001,松戸競輪,1R,20:57,3-6,3,6,25.5,0.0191422293842512,-0.5118731507015938,0.0392156862745098,0.028301263101977014,1.3856514507216589,0.6763736768426293,-0.3910095792171025,14.0,7.0,14.0,-7.0,-1.1140828632092454,-0.733911276401032,-1.5683864989113374
3120260304010001,松戸競輪,1R,20:57,1-2,1,2,1.3,0.1654970509804561,-0.784853833725407,0.7692307692307692,0.5551401608464721,1.3856514507216589,0.298117597415056,-1.2102672481153771,1.0,1.0,15.0,0.0,-1.9283681270475725,-0.8333243997603514,-1.5739417640852802
3120260304010002,松戸競輪,2R,21:21,3-7,3,7,24.7,0.0530046155507178,0.3092140041027318,0.04048582995951417,0.030046042779653892,1.3474596390753237,1.76411302938191,0.5676480311640392,6.0,10.0,1.0,4.0,2.0170378228821892,2.5902651872567755,1.1981232109500666
