race_id,競輪場,レース番号,開始時間,best_bet_distortion,best_odds_distortion,best_p_distortion,best_EV_distortion,market_prob,distortion_ratio,distortion_log,distortion_z,rank_gap,distortion_score
3720260304020010,伊東競輪,10R,19:30,5-6,67.4,0.0515108827820329,2.47183349950902,0.011064120714350329,4.655668905579351,1.5380855965753775,1.6598538822278788,10.0,0.9821810161076268
2420260304010004,宇都宮競輪,4R,22:01,2-6,123.0,0.0423207150296303,4.205447948644535,0.00606585321605179,6.976877533182314,1.94260147189308,1.613924791393774,7.0,0.9747273957291275
2220260307020010,前橋競輪,10R,19:48,4-5,57.0,0.0621974813607188,2.5452564375609725,0.013092178843316617,4.750735694977085,1.558299489222541,1.6932144641820068,11.0,0.9745281531321459
2620260304030012,西武園競輪,12R,16:02,2-6,240.7,0.0316627767354468,6.621230360222065,0.0030869869571283153,10.256854714619331,2.327946234746383,1.5957740606126904,7.0,0.9731547339264071
4420260228010005,大垣競輪,5R,13:02,3-8,177.6,0.0285715956698309,4.074315390961977,0.004186101924461256,6.825346391125597,1.920643093096595,1.7004109863182224,9.0,0.9718206779987055
8720260304010007,熊本競輪,7R,23:12,1-7,120.7,0.047239666547101,4.701827752235099,0.022697303610607338,2.081289802324483,0.7329877988249114,1.7737441703075427,5.0,0.9702456563038274
3120260304030001,松戸競輪,1R,20:57,4-5,56.2,0.0783929921324875,3.405686157845801,0.013263178174071376,5.910573702450139,1.77674289989208,1.638301758002752,9.0,0.9675346302184205
8120260306030011,小倉競輪,11R,20:02,1-4,32.7,0.0677248897417694,1.2146038945558617,0.022735972570392955,2.9787549016919024,1.09150539499753,1.5747830820069941,8.0,0.966014885256221
5320260227020004,奈良競輪,4R,09:50,3-4,80.8,0.0712644137024959,4.758164627161674,0.009226504802005302,7.7238797598938325,2.0443167973816894,1.4797161927055613,18.0,0.9648065296550696
4320260307010002,岐阜競輪,2R,21:10,6-7,313.0,0.0213513821423184,5.682982610545682,0.002377556051221089,8.980390650463173,2.1950433836934966,1.6758062194783658,2.0,0.962743333280272
3620260303020002,小田原競輪,2R,09:20,5-6,146.5,0.0346383711001492,4.0745213661718696,0.005055217955710361,6.852003493572375,1.9245410903523141,1.7513532754279153,5.0,0.9623829358750132
3720260304010004,伊東競輪,4R,17:06,4-6,333.5,0.0335728211720146,10.196535860866868,0.002198122381055545,15.273408544532185,2.7261133127222723,1.6079354542430102,6.0,0.9549729108225247
4720260226030005,松阪競輪,5R,22:27,1-7,26.0,0.0735096744027731,0.9112515344721022,0.02873404784637521,2.5582777196317656,0.9393342663277913,1.641662888427135,12.0,0.9538337628813435
3120260304020006,松戸競輪,6R,23:03,2-4,15.7,0.0764372076278311,0.2000641597569485,0.04743083003952569,1.6115511274527956,0.4771971484060548,1.5743872532519607,3.0,0.9522178720560176
2620260304020011,西武園競輪,11R,15:33,1-6,242.7,0.0285940431653101,5.939774276220774,0.0030431839433070823,9.396094251483316,2.2402940978033925,1.6177772374781734,5.0,0.9516592948121798
2820260307010004,立川競輪,4R,09:52,5-6,203.3,0.0384973332554552,6.82650785083405,0.003637841089517161,10.582466990052707,2.3591985741383006,1.6318607225545634,7.0,0.9446304064559433
2820260307020005,立川競輪,5R,10:13,2-3,123.0,0.0406848755930311,4.004239697942836,0.006029652765683447,6.747465760853327,1.9091669915761662,1.6734190933810853,8.0,0.9404136968587689
7520260227020010,松山競輪,10R,19:30,5-6,169.3,0.0359296080054301,5.082882635319318,0.004397267442859758,8.170894416622616,2.100578378626517,1.5156192066112628,4.0,0.9371907873326909
3720260304010007,伊東競輪,7R,18:21,2-3,346.1,0.0264811345981176,8.165120684408523,0.002147706887780614,12.32995747066425,2.512031867951315,1.6289397998640913,1.0,0.936572487301835
3620260303030007,小田原競輪,7R,11:00,6-7,98.5,0.040235025046261,2.9631499670567147,0.007549035479028258,5.329823280431898,1.6733180820116518,1.5886918400026253,7.0,0.9364127371302114
3120260304010004,松戸競輪,4R,22:09,1-4,27.0,0.0710729141478037,0.918968681990702,0.02711864406779661,2.620813709103619,0.9634848455620829,1.5646670262741194,5.0,0.9319080697357124
8320260301030006,久留米競輪,6R,17:51,3-6,64.9,0.0652126965295036,3.232304004764787,0.011514394676549538,5.663580097410903,1.7340562183144723,1.5097131421922125,9.0,0.9313296608671677
7320260301030004,小松島競輪,4R,22:09,1-6,23.0,0.0646898103071398,0.4878656370642174,0.03247830976625754,1.9917850026898796,0.6890312229763963,1.7170466805016613,7.0,0.9300693399108935
7520260305020011,松山競輪,11R,15:44,1-5,159.6,0.055741609199029,7.89636082816504,0.0045672819336412184,12.204547474122103,2.5018086260859462,1.4513451616910564,15.0,0.9262867964175238
8320260307020007,久留米競輪,7R,22:40,1-2,9.3,0.1053141291915882,-0.020578598518229,0.08005136986301369,1.3155818491362399,0.2742790386039114,1.5445369086455196,3.0,0.9238332070973998
7520260227020006,松山競輪,6R,17:48,6-7,107.7,0.0600433089869168,5.466664377890947,0.006925700318778124,8.669637179571232,2.1598269421331424,1.4317803448343103,12.0,0.9226024019431948
8320260301030009,久留米競輪,9R,19:09,5-6,86.6,0.0564877905385623,3.891842660639503,0.008616379583218285,6.5558614249104155,1.8803595235359327,1.5361695278934417,9.0,0.9225596910656308
3620260303010007,小田原競輪,7R,10:55,3-4,85.1,0.0512451018652567,3.36095816873335,0.008749453380440229,5.856948957972659,1.7676288123841593,1.6222886041274147,9.0,0.9217026331445878
7520260227020002,松山競輪,2R,16:14,4-6,112.0,0.0770653844655376,7.631323060140211,0.0065033281069600745,11.85014552336819,2.4723401479717237,1.4748945161193456,12.0,0.921450268059474
2420260304030005,宇都宮競輪,5R,22:27,1-6,30.0,0.0865588236612568,1.596764709837707,0.02460202604920405,3.518361596911604,1.2579954258407184,1.4800519101040088,5.0,0.9213523290321745
8720260304030005,熊本競輪,5R,22:18,1-4,18.0,0.0859587092796841,0.5472567670343143,0.041666666666666664,2.0630090226629063,0.7241656076553659,1.4889431044528638,6.0,0.9114268181955383
3620260303030006,小田原競輪,6R,10:40,3-7,73.9,0.0667867595725692,3.935541532412868,0.009752650588462555,6.848062376471304,1.9239657475266134,1.5034237536390658,10.0,0.9078156510896577
5520260228010002,和歌山競輪,2R,11:31,3-6,128.1,0.0415132654804811,4.317849308049637,0.005795034556001527,7.163592394858976,1.9690115862972222,1.6010186627432106,8.0,0.9049253536063526
4420260228010011,大垣競輪,11R,15:48,1-6,204.3,0.0342479458100738,5.99685532899808,0.003549286859889661,9.649247060714965,2.266879887539624,1.6317521535447077,13.0,0.9040836021671917
4720260226030001,松阪競輪,1R,20:49,1-6,132.5,0.0753000120232224,8.977251593076971,0.02104788660269494,3.5775569035042,1.274680138276327,1.4861318781215063,10.0,0.9031421364072069
7520260305040002,松山競輪,2R,11:40,5-6,125.5,0.0368431254668551,3.6238122460903206,0.005932291696063412,6.210605841431076,1.8262584502205736,1.5575827050844169,12.0,0.9000840643747761
2620260304030005,西武園競輪,5R,12:43,3-7,122.1,0.0577201610765094,6.047631667441803,0.006009672377291811,9.604543716061237,2.2622362902746014,1.5111590557750723,7.0,0.8988351971902083
7520260305010009,松山競輪,9R,14:50,7-8,403.8,0.0208409056121019,7.41555768616678,0.0017983344596732178,11.58900419686112,2.4500567345419535,1.5494712459911848,12.0,0.8977172636972762
3620260303020004,小田原競輪,4R,10:00,6-7,267.2,0.0420309152968606,10.230660567321172,0.002797312342689431,15.025463778358477,2.709746347080729,1.5771537065128574,5.0,0.8940428141069393
5520260228010012,和歌山競輪,12R,16:04,2-6,40.8,0.0697848298335655,1.847221057209473,0.0183224728328844,3.8087015036807665,1.3372883183808848,1.5400553286569918,9.0,0.8938672898747656
2220260307010010,前橋競輪,10R,19:48,6-7,325.2,0.0289703934522391,8.421171950668175,0.0022418366543509763,12.922615652255704,2.5589789277637576,1.5670864294061546,3.0,0.8931171684747018
2220260307010008,前橋競輪,8R,18:56,5-6,82.5,0.0648422632849974,4.34948672101229,0.008910775821513528,7.276837009092981,1.9846962910386938,1.398980058074543,6.0,0.8919317754731949
2620260304010008,西武園競輪,8R,14:16,6-7,203.7,0.0417569821704536,7.50589726812141,0.0036707982773127278,11.375449971510578,2.4314575220135635,1.5952562750586354,9.0,0.8900967470647831
2620260304010012,西武園競輪,12R,16:10,4-6,146.6,0.0367721981318003,4.390804246121935,0.005085701558595407,7.230506489792081,1.978309087657358,1.6149153261138276,8.0,0.8892018040818515
6220260228010001,広島競輪,1R,09:00,1-6,92.3,0.0583602499870231,4.386651073802235,0.008093305296410478,7.210929013847526,1.9755977937551308,1.5517861573524256,12.0,0.8888880515576154
8120260306010003,小倉競輪,3R,16:35,2-6,219.9,0.0552431219970001,11.147962527140333,0.003399886241366594,16.248520703018123,2.78800187098961,1.376677699719098,7.0,0.8803328265694446
3620260308010006,小田原競輪,6R,13:09,3-6,181.9,0.0468060267410443,7.51401626419597,0.004059645964577233,11.529583401588331,2.4449162019573145,1.4613695931542035,8.0,0.8769402609641955
3720260304030010,伊東競輪,10R,19:38,5-6,78.6,0.0350312625064926,1.7534572330103253,0.009509758469092291,3.683717374806536,1.3039223985423751,1.6908638691627933,3.0,0.8761994313519423
8720260304020003,熊本競輪,3R,21:29,1-2,21.0,0.0760649544373364,0.5973640431840663,0.03561643835616438,2.1356698745267897,0.7587803560423682,1.5278628440257562,6.0,0.8734261816900298
5520260228010011,和歌山競輪,11R,15:33,2-6,245.2,0.023727098231209,4.817884486292469,0.0029950273008080446,7.922164254357672,2.069664432977654,1.5639109497828738,3.0,0.8729833027699256
3620260303030003,小田原競輪,3R,09:40,5-7,124.3,0.0474570944424177,4.898916839192526,0.005903584791605049,8.038691085095182,2.084266269597234,1.4863586502463433,7.0,0.8725959608336247
8720260304030007,熊本競輪,7R,23:12,2-3,52.5,0.0561751693637162,1.949196391595101,0.014278707286500627,3.934191536574962,1.3697054062867522,1.5991313482947136,6.0,0.8715714271164438
8120260226030003,小倉競輪,3R,21:45,6-7,231.7,0.0418684323502378,8.700915775550099,0.0031618583858054644,13.24171649336229,2.5833721866433907,1.5681134951086013,10.0,0.871105499738673
3720260304030004,伊東競輪,4R,17:10,1-5,130.8,0.0383664064585308,4.018325964775834,0.005711472143178452,6.717428622607681,1.9047054358883881,1.510598287140639,8.0,0.8674865349709807
8320260307020008,久留米競輪,8R,23:00,1-7,12.0,0.0625094273547721,-0.2498868717427343,0.0625,1.0001508376603512,0.0001508263014927878,1.6093964531535963,2.0,0.8674780408225276
4420260228040005,大垣競輪,5R,12:54,7-9,89.1,0.0389535531566037,2.470761586253393,0.008388307436423294,4.643791783646091,1.5355312272933155,1.5105419287743516,12.0,0.8662243115056647
2420260304010006,宇都宮競輪,6R,22:54,1-4,43.1,0.1015466327583173,3.3766598718834784,0.06445086463699451,1.5755666479989223,0.4546149840906477,1.544689442383153,4.0,0.8656731093734966
5520260228010005,和歌山競輪,5R,12:49,3-4,77.3,0.0541622459899862,3.1867416150259382,0.00950967399266946,5.695489248742041,1.739674501698634,1.48232532153413,9.0,0.8656136597266869
2420260304020004,宇都宮競輪,4R,22:01,1-6,19.5,0.0841925373093201,0.6417544775317419,0.03796998663928377,2.217344401696394,0.7963102644072073,1.5419911511348814,2.0,0.8637659320491871
2220260307020008,前橋競輪,8R,18:54,5-7,198.0,0.0201176294496109,2.9832906310229763,0.00378163228282923,5.319826979380464,1.6714407802015419,1.771624726491255,0.0,0.8631077130935964
2720260301030006,京王閣競輪,6R,18:04,2-6,244.3,0.031583294408532,6.715798824004382,0.0030104214681511707,10.491319814244262,2.3505482309454995,1.5794482341268075,3.0,0.860414345244747
3720260304010012,伊東競輪,12R,20:30,1-5,69.0,0.0304924516210316,1.1039791618511807,0.010822323473745126,2.817551304226722,1.0358681759298511,1.7369927724875012,5.0,0.8575568858457094
7520260227020008,松山競輪,8R,18:36,4-6,107.3,0.0411758795482829,3.4181718755307555,0.006900259103148544,5.967294695285762,1.7862936748569858,1.4524893169507085,6.0,0.854385260419435
2620260304030006,西武園競輪,6R,13:09,2-6,160.8,0.0349108962774248,4.6136721214099135,0.004616064555432722,7.562913354141609,2.0232564802907786,1.5056524534269697,4.0,0.8508556446686496
2620260304030008,西武園競輪,8R,14:02,4-7,112.3,0.0637174337514594,6.155467810288898,0.0065748297473147985,9.691115388621412,2.271209526478918,1.4600560761224954,10.0,0.8506041764298747
8120260306030004,小倉競輪,4R,16:58,4-6,173.3,0.0322068795278371,4.581452222174172,0.00431954059966575,7.456089085694253,2.0090310255315673,1.5964021079287836,3.0,0.8475189013510067
3720260304020008,伊東競輪,8R,18:36,4-5,68.5,0.0353175628438914,1.4192530548065672,0.010849823221156275,3.2551279519255103,1.1802315842635698,1.5956115586661694,4.0,0.8455817636347117
4420260228040010,大垣競輪,10R,15:18,1-4,141.9,0.0212215882089587,2.011343366851248,0.005257806687284262,4.036205487783684,1.3953050149648443,1.6868902341879666,17.0,0.8428602550349134
3120260304010006,松戸競輪,6R,23:03,3-4,177.7,0.0618248544966642,9.986276644057243,0.029387419958107737,2.103786401892129,0.7437387697248862,1.5175784695030965,4.0,0.8417323842728441
3120260304030006,松戸競輪,6R,23:03,1-6,171.7,0.082007247678162,13.080644426340422,0.041640370300378794,1.9694168684049043,0.6777374930578663,1.5940545697618778,2.0,0.8400152367182497
5320260227020006,奈良競輪,6R,10:30,3-6,78.1,0.0610719248053796,3.769717327300148,0.009478437069161754,6.443248433608831,1.8630328281147261,1.4612637141176512,4.0,0.8392366713376187
4420260228010004,大垣競輪,4R,12:36,3-8,135.6,0.0400892345694331,4.436100207615139,0.005482361856060647,7.312402138834161,1.9895718297698362,1.4720723508808935,17.0,0.8377111294824635
2220260307020007,前橋競輪,7R,18:28,5-6,27.1,0.0651436099502339,0.7653918296513398,0.027529448521878486,2.3663245522733947,0.8613379295679363,1.6064256710767335,5.0,0.8375226078970953
7520260305020004,松山競輪,4R,12:30,4-5,173.6,0.0301095886560765,4.22702459069489,0.004242807376691618,7.096619284295249,1.9596185135401571,1.545893307085003,16.0,0.833936992973751
2420260304020001,宇都宮競輪,1R,20:49,4-6,85.5,0.0462620946067446,2.955409088876668,0.008673874675240056,5.33349815780348,1.674007337703903,1.5727353496659606,0.0,0.8320033289790671
3620260303020007,小田原競輪,7R,11:00,5-6,84.1,0.0513930324292865,3.3221540273029984,0.008855695344840145,5.803387585304383,1.7584418135032092,1.4958520778847324,9.0,0.831376451997249
4520260304010003,豊橋競輪,3R,09:30,4-6,110.3,0.0670475822057826,6.395348317297831,0.006535312761583224,10.259276738773949,2.3281823439758833,1.3194797665089653,11.0,0.8312987252829781
7520260305010005,松山競輪,5R,13:02,6-7,93.3,0.0380337742670328,2.548551139114166,0.007884899931347356,4.823621681107377,1.5735250320614382,1.5478917107595722,13.0,0.8298475620081631
2820260307020007,立川競輪,7R,10:55,5-6,505.7,0.0280412994515602,13.180485132654022,0.0014395524600370056,19.479178571484766,2.9693461295727084,1.4565067063277635,4.0,0.8296772702209194
2820260307010001,立川競輪,1R,08:50,5-6,172.6,0.0275191311447811,3.749802035589219,0.004295535437231641,6.406449566182603,1.8573052276841704,1.526467520676954,4.0,0.8241282124047985
3620260303030005,小田原競輪,5R,10:20,6-7,122.0,0.0509306422184719,5.213538350653572,0.005970323071027656,8.5306342058931,2.143663708805479,1.4636151375384001,7.0,0.8238466748779801
5320260227020003,奈良競輪,3R,09:30,1-7,72.3,0.0745079569362911,4.386925286493848,0.009990281310698835,7.458043934062264,2.0092931726165055,1.3610722063913938,6.0,0.822942026340444
8720260304030003,熊本競輪,3R,21:29,1-6,27.7,0.0760463812157764,1.106484759677007,0.026894535642005845,2.8275774017891595,1.0394203032846858,1.4226092649859934,8.0,0.8226060352293372
3620260303020001,小田原競輪,1R,09:00,4-6,319.8,0.0441864649031839,13.130831476038228,0.0022856137662038627,19.332428574421836,2.961783922931154,1.4030274782227166,8.0,0.8219510082354888
3820260301030006,静岡競輪,6R,22:45,1-7,191.5,0.0430391502995296,7.241997282359922,0.013260083452456618,3.245767679411567,1.1773518952084934,1.4656240696270033,8.0,0.8218988823220726
3720260304030008,伊東競輪,8R,18:46,1-3,39.5,0.0509388593595415,1.012084944701889,0.018828925453359995,2.7053513745653595,0.9952318020577724,1.457076837335714,6.0,0.8215300846769146
8720260304020007,熊本競輪,7R,23:12,1-5,22.5,0.0755654900043612,0.700223525098129,0.03305341668231696,2.286162750687778,0.8268747573782298,1.419508204999528,4.0,0.819374068134552
8120260226030004,小倉競輪,4R,22:09,5-7,50.2,0.0546533456351412,1.7435979508840922,0.01472576416487072,3.7114098134077786,1.31141180806851,1.4778387568746294,11.0,0.8178822431108965
2220260307020002,前橋競輪,2R,16:26,2-3,461.1,0.036517241144266,15.838099891621066,0.0016048834238213308,22.75382783539646,3.12473338777175,1.428404624960863,7.0,0.8161405863256339
3620260308010007,小田原競輪,7R,13:35,4-6,116.7,0.0496771390932087,4.797322132177455,0.006388766742706824,7.775700864668843,2.0510035973885263,1.3828646513397047,7.0,0.8149863512361152
4320260307020008,岐阜競輪,8R,23:10,1-3,4.8,0.1205270597939015,-0.4214701129892728,0.15421303656597773,0.7815620681430149,-0.24646071045797316,1.4184991011070982,1.0,0.8148699257819072
8320260301030003,久留米競輪,3R,16:38,5-6,162.5,0.0311801050070268,4.066767063641863,0.004591794937080159,6.790395788027781,1.9155092297459781,1.5926563816889874,3.0,0.8139993928786804
