EV_MIN,odds_min,odds_max,ratio_min,rank_gap_min,bets,hits,hit_rate,stake,payout,ROI,mean_EV,mean_p,mean_odds
2,20,300,1.0,5,195,1,0.005128205128205128,19500,14550,0.7461538461538462,5.15037446084698,0.04680887682318511,142.75282051282053
2,20,300,1.5,5,195,1,0.005128205128205128,19500,14550,0.7461538461538462,5.15037446084698,0.04680887682318511,142.75282051282053
2,20,300,2.0,5,195,1,0.005128205128205128,19500,14550,0.7461538461538462,5.15037446084698,0.04680887682318511,142.75282051282053
2,20,300,3.0,5,195,1,0.005128205128205128,19500,14550,0.7461538461538462,5.15037446084698,0.04680887682318511,142.75282051282053
3,0,300,1.0,3,195,1,0.005128205128205128,19500,14550,0.7461538461538462,5.499031807687907,0.04604370232287925,154.00102564102568
3,0,300,1.5,3,195,1,0.005128205128205128,19500,14550,0.7461538461538462,5.499031807687907,0.04604370232287925,154.00102564102568
3,0,300,2.0,3,195,1,0.005128205128205128,19500,14550,0.7461538461538462,5.499031807687907,0.04604370232287925,154.00102564102568
3,0,300,3.0,3,195,1,0.005128205128205128,19500,14550,0.7461538461538462,5.499031807687907,0.04604370232287925,154.00102564102568
3,20,300,1.0,3,195,1,0.005128205128205128,19500,14550,0.7461538461538462,5.499031807687907,0.04604370232287925,154.00102564102568
3,20,300,1.5,3,195,1,0.005128205128205128,19500,14550,0.7461538461538462,5.499031807687907,0.04604370232287925,154.00102564102568
3,20,300,2.0,3,195,1,0.005128205128205128,19500,14550,0.7461538461538462,5.499031807687907,0.04604370232287925,154.00102564102568
3,20,300,3.0,3,195,1,0.005128205128205128,19500,14550,0.7461538461538462,5.499031807687907,0.04604370232287925,154.00102564102568
0,0,200,3.0,0,198,1,0.005050505050505051,19800,14550,0.7348484848484849,4.290814319659677,0.04804092014832137,119.53333333333333
0,20,200,3.0,0,198,1,0.005050505050505051,19800,14550,0.7348484848484849,4.290814319659677,0.04804092014832137,119.53333333333333
0,50,300,5.0,3,198,1,0.005050505050505051,19800,14550,0.7348484848484849,5.411290938476397,0.04563876387828849,152.96111111111114
1,0,200,3.0,0,198,1,0.005050505050505051,19800,14550,0.7348484848484849,4.290814319659677,0.04804092014832137,119.53333333333333
1,20,200,3.0,0,198,1,0.005050505050505051,19800,14550,0.7348484848484849,4.290814319659677,0.04804092014832137,119.53333333333333
1,50,300,5.0,3,198,1,0.005050505050505051,19800,14550,0.7348484848484849,5.411290938476397,0.04563876387828849,152.96111111111114
2,50,300,5.0,3,198,1,0.005050505050505051,19800,14550,0.7348484848484849,5.411290938476397,0.04563876387828849,152.96111111111114
0,0,300,5.0,3,199,1,0.005025125628140704,19900,14550,0.7311557788944724,5.399905589514032,0.045876512895346215,152.41658291457287
0,20,300,5.0,3,199,1,0.005025125628140704,19900,14550,0.7311557788944724,5.399905589514032,0.045876512895346215,152.41658291457287
1,0,200,1.0,0,199,1,0.005025125628140704,19900,14550,0.7311557788944724,4.274695740044847,0.04816941757114415,119.07487437185931
1,0,200,1.5,0,199,1,0.005025125628140704,19900,14550,0.7311557788944724,4.274695740044847,0.04816941757114415,119.07487437185931
1,0,200,2.0,0,199,1,0.005025125628140704,19900,14550,0.7311557788944724,4.274695740044847,0.04816941757114415,119.07487437185931
1,0,300,5.0,3,199,1,0.005025125628140704,19900,14550,0.7311557788944724,5.399905589514032,0.045876512895346215,152.41658291457287
1,20,200,1.0,0,199,1,0.005025125628140704,19900,14550,0.7311557788944724,4.274695740044847,0.04816941757114415,119.07487437185931
1,20,200,1.5,0,199,1,0.005025125628140704,19900,14550,0.7311557788944724,4.274695740044847,0.04816941757114415,119.07487437185931
1,20,200,2.0,0,199,1,0.005025125628140704,19900,14550,0.7311557788944724,4.274695740044847,0.04816941757114415,119.07487437185931
1,20,300,5.0,3,199,1,0.005025125628140704,19900,14550,0.7311557788944724,5.399905589514032,0.045876512895346215,152.41658291457287
2,0,300,5.0,3,199,1,0.005025125628140704,19900,14550,0.7311557788944724,5.399905589514032,0.045876512895346215,152.41658291457287
2,20,300,5.0,3,199,1,0.005025125628140704,19900,14550,0.7311557788944724,5.399905589514032,0.045876512895346215,152.41658291457287
3,80,500,5.0,3,199,1,0.005025125628140704,19900,14550,0.7311557788944724,6.048067994621872,0.04180100135982289,186.143216080402
0,0,200,1.0,0,200,1,0.005,20000,14550,0.7275,4.25739186056356,0.048181911243593945,118.6585
0,0,200,1.5,0,200,1,0.005,20000,14550,0.7275,4.25739186056356,0.048181911243593945,118.6585
0,0,200,2.0,0,200,1,0.005,20000,14550,0.7275,4.25739186056356,0.048181911243593945,118.6585
0,20,200,1.0,0,200,1,0.005,20000,14550,0.7275,4.25739186056356,0.048181911243593945,118.6585
0,20,200,1.5,0,200,1,0.005,20000,14550,0.7275,4.25739186056356,0.048181911243593945,118.6585
0,20,200,2.0,0,200,1,0.005,20000,14550,0.7275,4.25739186056356,0.048181911243593945,118.6585
0,80,300,1.0,3,200,1,0.005,20000,14550,0.7275,5.296161133852443,0.04231819966610115,157.12550000000002
0,80,300,1.5,3,200,1,0.005,20000,14550,0.7275,5.296161133852443,0.04231819966610115,157.12550000000002
0,80,300,2.0,3,200,1,0.005,20000,14550,0.7275,5.296161133852443,0.04231819966610115,157.12550000000002
0,80,300,3.0,3,200,1,0.005,20000,14550,0.7275,5.296161133852443,0.04231819966610115,157.12550000000002
1,80,300,1.0,3,200,1,0.005,20000,14550,0.7275,5.296161133852443,0.04231819966610115,157.12550000000002
1,80,300,1.5,3,200,1,0.005,20000,14550,0.7275,5.296161133852443,0.04231819966610115,157.12550000000002
1,80,300,2.0,3,200,1,0.005,20000,14550,0.7275,5.296161133852443,0.04231819966610115,157.12550000000002
1,80,300,3.0,3,200,1,0.005,20000,14550,0.7275,5.296161133852443,0.04231819966610115,157.12550000000002
2,80,300,1.0,3,200,1,0.005,20000,14550,0.7275,5.296161133852443,0.04231819966610115,157.12550000000002
2,80,300,1.5,3,200,1,0.005,20000,14550,0.7275,5.296161133852443,0.04231819966610115,157.12550000000002
2,80,300,2.0,3,200,1,0.005,20000,14550,0.7275,5.296161133852443,0.04231819966610115,157.12550000000002
2,80,300,3.0,3,200,1,0.005,20000,14550,0.7275,5.296161133852443,0.04231819966610115,157.12550000000002
3,80,500,1.0,3,200,1,0.005,20000,14550,0.7275,6.0790796776083225,0.04184190967991763,186.53799999999998
3,80,500,1.5,3,200,1,0.005,20000,14550,0.7275,6.0790796776083225,0.04184190967991763,186.53799999999998
3,80,500,2.0,3,200,1,0.005,20000,14550,0.7275,6.0790796776083225,0.04184190967991763,186.53799999999998
3,80,500,3.0,3,200,1,0.005,20000,14550,0.7275,6.0790796776083225,0.04184190967991763,186.53799999999998
3,50,300,5.0,0,202,1,0.0049504950495049506,20200,14550,0.7202970297029703,5.429781163960318,0.04495223876094188,156.0292079207921
0,0,300,3.0,5,203,1,0.0049261083743842365,20300,14550,0.7167487684729064,5.01894528291694,0.047646098203517576,138.91182266009852
0,20,300,3.0,5,203,1,0.0049261083743842365,20300,14550,0.7167487684729064,5.01894528291694,0.047646098203517576,138.91182266009852
0,80,500,5.0,3,203,1,0.0049261083743842365,20300,14550,0.7167487684729064,5.9858247801100015,0.04170763412890127,184.89162561576356
1,0,300,3.0,5,203,1,0.0049261083743842365,20300,14550,0.7167487684729064,5.01894528291694,0.047646098203517576,138.91182266009852
1,20,300,3.0,5,203,1,0.0049261083743842365,20300,14550,0.7167487684729064,5.01894528291694,0.047646098203517576,138.91182266009852
1,80,500,5.0,3,203,1,0.0049261083743842365,20300,14550,0.7167487684729064,5.9858247801100015,0.04170763412890127,184.89162561576356
2,80,500,5.0,3,203,1,0.0049261083743842365,20300,14550,0.7167487684729064,5.9858247801100015,0.04170763412890127,184.89162561576356
3,0,300,5.0,0,203,1,0.0049261083743842365,20300,14550,0.7167487684729064,5.418529071994829,0.04518868496543366,155.4802955665025
3,20,300,5.0,0,203,1,0.0049261083743842365,20300,14550,0.7167487684729064,5.418529071994829,0.04518868496543366,155.4802955665025
3,50,300,1.0,0,203,1,0.0049261083743842365,20300,14550,0.7167487684729064,5.463380294147273,0.04497701918763068,156.56650246305418
3,50,300,1.5,0,203,1,0.0049261083743842365,20300,14550,0.7167487684729064,5.463380294147273,0.04497701918763068,156.56650246305418
3,50,300,2.0,0,203,1,0.0049261083743842365,20300,14550,0.7167487684729064,5.463380294147273,0.04497701918763068,156.56650246305418
3,50,300,3.0,0,203,1,0.0049261083743842365,20300,14550,0.7167487684729064,5.463380294147273,0.04497701918763068,156.56650246305418
1,0,300,1.0,5,204,1,0.004901960784313725,20400,14550,0.7132352941176471,4.999652497100232,0.047773381581392764,138.36960784313726
1,0,300,1.5,5,204,1,0.004901960784313725,20400,14550,0.7132352941176471,4.999652497100232,0.047773381581392764,138.36960784313726
1,0,300,2.0,5,204,1,0.004901960784313725,20400,14550,0.7132352941176471,4.999652497100232,0.047773381581392764,138.36960784313726
1,20,300,1.0,5,204,1,0.004901960784313725,20400,14550,0.7132352941176471,4.999652497100232,0.047773381581392764,138.36960784313726
1,20,300,1.5,5,204,1,0.004901960784313725,20400,14550,0.7132352941176471,4.999652497100232,0.047773381581392764,138.36960784313726
1,20,300,2.0,5,204,1,0.004901960784313725,20400,14550,0.7132352941176471,4.999652497100232,0.047773381581392764,138.36960784313726
3,0,300,1.0,0,204,1,0.004901960784313725,20400,14550,0.7132352941176471,5.452018657876775,0.04521218486942061,156.01764705882354
3,0,300,1.5,0,204,1,0.004901960784313725,20400,14550,0.7132352941176471,5.452018657876775,0.04521218486942061,156.01764705882354
3,0,300,2.0,0,204,1,0.004901960784313725,20400,14550,0.7132352941176471,5.452018657876775,0.04521218486942061,156.01764705882354
3,0,300,3.0,0,204,1,0.004901960784313725,20400,14550,0.7132352941176471,5.452018657876775,0.04521218486942061,156.01764705882354
3,20,300,1.0,0,204,1,0.004901960784313725,20400,14550,0.7132352941176471,5.452018657876775,0.04521218486942061,156.01764705882354
3,20,300,1.5,0,204,1,0.004901960784313725,20400,14550,0.7132352941176471,5.452018657876775,0.04521218486942061,156.01764705882354
3,20,300,2.0,0,204,1,0.004901960784313725,20400,14550,0.7132352941176471,5.452018657876775,0.04521218486942061,156.01764705882354
3,20,300,3.0,0,204,1,0.004901960784313725,20400,14550,0.7132352941176471,5.452018657876775,0.04521218486942061,156.01764705882354
0,0,300,1.0,5,205,1,0.004878048780487805,20500,14550,0.7097560975609756,4.9792342890352925,0.0477875024130011,137.86926829268296
0,0,300,1.5,5,205,1,0.004878048780487805,20500,14550,0.7097560975609756,4.9792342890352925,0.0477875024130011,137.86926829268296
0,0,300,2.0,5,205,1,0.004878048780487805,20500,14550,0.7097560975609756,4.9792342890352925,0.0477875024130011,137.86926829268296
0,20,300,1.0,5,205,1,0.004878048780487805,20500,14550,0.7097560975609756,4.9792342890352925,0.0477875024130011,137.86926829268296
0,20,300,1.5,5,205,1,0.004878048780487805,20500,14550,0.7097560975609756,4.9792342890352925,0.0477875024130011,137.86926829268296
0,20,300,2.0,5,205,1,0.004878048780487805,20500,14550,0.7097560975609756,4.9792342890352925,0.0477875024130011,137.86926829268296
2,50,500,1.0,5,205,1,0.004878048780487805,20500,14550,0.7097560975609756,5.500955358398326,0.04522619230664661,158.8858536585366
2,50,500,1.5,5,205,1,0.004878048780487805,20500,14550,0.7097560975609756,5.500955358398326,0.04522619230664661,158.8858536585366
2,50,500,2.0,5,205,1,0.004878048780487805,20500,14550,0.7097560975609756,5.500955358398326,0.04522619230664661,158.8858536585366
2,50,500,3.0,5,205,1,0.004878048780487805,20500,14550,0.7097560975609756,5.500955358398326,0.04522619230664661,158.8858536585366
0,50,500,1.0,5,207,1,0.004830917874396135,20700,14550,0.7028985507246377,5.466221151779103,0.045223928169600434,157.975845410628
0,50,500,1.5,5,207,1,0.004830917874396135,20700,14550,0.7028985507246377,5.466221151779103,0.045223928169600434,157.975845410628
0,50,500,2.0,5,207,1,0.004830917874396135,20700,14550,0.7028985507246377,5.466221151779103,0.045223928169600434,157.975845410628
0,50,500,3.0,5,207,1,0.004830917874396135,20700,14550,0.7028985507246377,5.466221151779103,0.045223928169600434,157.975845410628
1,50,500,1.0,5,207,1,0.004830917874396135,20700,14550,0.7028985507246377,5.466221151779103,0.045223928169600434,157.975845410628
1,50,500,1.5,5,207,1,0.004830917874396135,20700,14550,0.7028985507246377,5.466221151779103,0.045223928169600434,157.975845410628
1,50,500,2.0,5,207,1,0.004830917874396135,20700,14550,0.7028985507246377,5.466221151779103,0.045223928169600434,157.975845410628
1,50,500,3.0,5,207,1,0.004830917874396135,20700,14550,0.7028985507246377,5.466221151779103,0.045223928169600434,157.975845410628
0,50,300,5.0,0,208,1,0.004807692307692308,20800,14550,0.6995192307692307,5.35700277001201,0.044788878421810535,154.78942307692307
1,50,300,5.0,0,208,1,0.004807692307692308,20800,14550,0.6995192307692307,5.35700277001201,0.044788878421810535,154.78942307692307
2,0,500,1.0,5,208,1,0.004807692307692308,20800,14550,0.6995192307692307,5.460451730382596,0.0457532346601508,157.24855769230768
2,0,500,1.5,5,208,1,0.004807692307692308,20800,14550,0.6995192307692307,5.460451730382596,0.0457532346601508,157.24855769230768
2,0,500,2.0,5,208,1,0.004807692307692308,20800,14550,0.6995192307692307,5.460451730382596,0.0457532346601508,157.24855769230768
2,0,500,3.0,5,208,1,0.004807692307692308,20800,14550,0.6995192307692307,5.460451730382596,0.0457532346601508,157.24855769230768
2,20,500,1.0,5,208,1,0.004807692307692308,20800,14550,0.6995192307692307,5.460451730382596,0.0457532346601508,157.24855769230768
2,20,500,1.5,5,208,1,0.004807692307692308,20800,14550,0.6995192307692307,5.460451730382596,0.0457532346601508,157.24855769230768
2,20,500,2.0,5,208,1,0.004807692307692308,20800,14550,0.6995192307692307,5.460451730382596,0.0457532346601508,157.24855769230768
2,20,500,3.0,5,208,1,0.004807692307692308,20800,14550,0.6995192307692307,5.460451730382596,0.0457532346601508,157.24855769230768
2,50,300,5.0,0,208,1,0.004807692307692308,20800,14550,0.6995192307692307,5.35700277001201,0.044788878421810535,154.78942307692307
0,0,300,5.0,0,209,1,0.004784688995215311,20900,14550,0.6961722488038278,5.346421926590734,0.04501931832540367,154.2622009569378
0,20,300,5.0,0,209,1,0.004784688995215311,20900,14550,0.6961722488038278,5.346421926590734,0.04501931832540367,154.2622009569378
1,0,300,5.0,0,209,1,0.004784688995215311,20900,14550,0.6961722488038278,5.346421926590734,0.04501931832540367,154.2622009569378
1,20,300,5.0,0,209,1,0.004784688995215311,20900,14550,0.6961722488038278,5.346421926590734,0.04501931832540367,154.2622009569378
2,0,300,5.0,0,209,1,0.004784688995215311,20900,14550,0.6961722488038278,5.346421926590734,0.04501931832540367,154.2622009569378
2,20,300,5.0,0,209,1,0.004784688995215311,20900,14550,0.6961722488038278,5.346421926590734,0.04501931832540367,154.2622009569378
3,80,500,5.0,0,211,1,0.004739336492890996,21100,14550,0.6895734597156398,6.0167741276258635,0.04093940078168343,189.5554502369668
2,80,300,1.0,0,212,1,0.0047169811320754715,21200,14550,0.6863207547169812,5.2198446165598416,0.04155998050282886,158.15754716981135
2,80,300,1.5,0,212,1,0.0047169811320754715,21200,14550,0.6863207547169812,5.2198446165598416,0.04155998050282886,158.15754716981135
2,80,300,2.0,0,212,1,0.0047169811320754715,21200,14550,0.6863207547169812,5.2198446165598416,0.04155998050282886,158.15754716981135
2,80,300,3.0,0,212,1,0.0047169811320754715,21200,14550,0.6863207547169812,5.2198446165598416,0.04155998050282886,158.15754716981135
3,80,500,1.0,0,212,1,0.0047169811320754715,21200,14550,0.6863207547169812,6.046178044910231,0.040982057690160244,189.9117924528302
3,80,500,1.5,0,212,1,0.0047169811320754715,21200,14550,0.6863207547169812,6.046178044910231,0.040982057690160244,189.9117924528302
3,80,500,2.0,0,212,1,0.0047169811320754715,21200,14550,0.6863207547169812,6.046178044910231,0.040982057690160244,189.9117924528302
3,80,500,3.0,0,212,1,0.0047169811320754715,21200,14550,0.6863207547169812,6.046178044910231,0.040982057690160244,189.9117924528302
0,80,300,1.0,0,213,1,0.004694835680751174,21300,14550,0.6830985915492958,5.203624340096509,0.04149800037189563,157.8727699530517
0,80,300,1.5,0,213,1,0.004694835680751174,21300,14550,0.6830985915492958,5.203624340096509,0.04149800037189563,157.8727699530517
0,80,300,2.0,0,213,1,0.004694835680751174,21300,14550,0.6830985915492958,5.203624340096509,0.04149800037189563,157.8727699530517
0,80,300,3.0,0,213,1,0.004694835680751174,21300,14550,0.6830985915492958,5.203624340096509,0.04149800037189563,157.8727699530517
1,80,300,1.0,0,213,1,0.004694835680751174,21300,14550,0.6830985915492958,5.203624340096509,0.04149800037189563,157.8727699530517
1,80,300,1.5,0,213,1,0.004694835680751174,21300,14550,0.6830985915492958,5.203624340096509,0.04149800037189563,157.8727699530517
1,80,300,2.0,0,213,1,0.004694835680751174,21300,14550,0.6830985915492958,5.203624340096509,0.04149800037189563,157.8727699530517
1,80,300,3.0,0,213,1,0.004694835680751174,21300,14550,0.6830985915492958,5.203624340096509,0.04149800037189563,157.8727699530517
0,0,500,3.0,5,216,1,0.004629629629629629,21600,14550,0.6736111111111112,5.325448298548877,0.046579165574557116,153.10185185185185
0,20,500,3.0,5,216,1,0.004629629629629629,21600,14550,0.6736111111111112,5.325448298548877,0.046579165574557116,153.10185185185185
0,80,500,5.0,0,216,1,0.004629629629629629,21600,14550,0.6736111111111112,5.944521328694845,0.04083940613857652,187.95925925925926
1,0,500,3.0,5,216,1,0.004629629629629629,21600,14550,0.6736111111111112,5.325448298548877,0.046579165574557116,153.10185185185185
1,20,500,3.0,5,216,1,0.004629629629629629,21600,14550,0.6736111111111112,5.325448298548877,0.046579165574557116,153.10185185185185
1,80,500,5.0,0,216,1,0.004629629629629629,21600,14550,0.6736111111111112,5.944521328694845,0.04083940613857652,187.95925925925926
2,80,500,5.0,0,216,1,0.004629629629629629,21600,14550,0.6736111111111112,5.944521328694845,0.04083940613857652,187.95925925925926
3,50,500,5.0,3,216,1,0.004629629629629629,21600,14550,0.6736111111111112,5.877221927253009,0.04388153033744031,177.13379629629628
1,0,500,1.0,5,217,1,0.004608294930875576,21700,14550,0.6705069124423964,5.305898845450996,0.04670374042117233,152.5267281105991
1,0,500,1.5,5,217,1,0.004608294930875576,21700,14550,0.6705069124423964,5.305898845450996,0.04670374042117233,152.5267281105991
1,0,500,2.0,5,217,1,0.004608294930875576,21700,14550,0.6705069124423964,5.305898845450996,0.04670374042117233,152.5267281105991
1,20,500,1.0,5,217,1,0.004608294930875576,21700,14550,0.6705069124423964,5.305898845450996,0.04670374042117233,152.5267281105991
1,20,500,1.5,5,217,1,0.004608294930875576,21700,14550,0.6705069124423964,5.305898845450996,0.04670374042117233,152.5267281105991
1,20,500,2.0,5,217,1,0.004608294930875576,21700,14550,0.6705069124423964,5.305898845450996,0.04670374042117233,152.5267281105991
3,0,500,5.0,3,217,1,0.004608294930875576,21700,14550,0.6705069124423964,5.864633837703298,0.0441076560882944,176.52304147465438
3,20,500,5.0,3,217,1,0.004608294930875576,21700,14550,0.6705069124423964,5.864633837703298,0.0441076560882944,176.52304147465438
3,50,500,1.0,3,217,1,0.004608294930875576,21700,14550,0.6705069124423964,5.9065914326201,0.04390964616712385,177.53917050691246
3,50,500,1.5,3,217,1,0.004608294930875576,21700,14550,0.6705069124423964,5.9065914326201,0.04390964616712385,177.53917050691246
3,50,500,2.0,3,217,1,0.004608294930875576,21700,14550,0.6705069124423964,5.9065914326201,0.04390964616712385,177.53917050691246
3,50,500,3.0,3,217,1,0.004608294930875576,21700,14550,0.6705069124423964,5.9065914326201,0.04390964616712385,177.53917050691246
0,0,500,1.0,5,218,1,0.0045871559633027525,21800,14550,0.6674311926605505,5.2852934371864855,0.04672192579566741,151.9912844036697
0,0,500,1.5,5,218,1,0.0045871559633027525,21800,14550,0.6674311926605505,5.2852934371864855,0.04672192579566741,151.9912844036697
0,0,500,2.0,5,218,1,0.0045871559633027525,21800,14550,0.6674311926605505,5.2852934371864855,0.04672192579566741,151.9912844036697
0,20,500,1.0,5,218,1,0.0045871559633027525,21800,14550,0.6674311926605505,5.2852934371864855,0.04672192579566741,151.9912844036697
0,20,500,1.5,5,218,1,0.0045871559633027525,21800,14550,0.6674311926605505,5.2852934371864855,0.04672192579566741,151.9912844036697
0,20,500,2.0,5,218,1,0.0045871559633027525,21800,14550,0.6674311926605505,5.2852934371864855,0.04672192579566741,151.9912844036697
3,0,500,1.0,3,218,1,0.0045871559633027525,21800,14550,0.6674311926605505,5.893926364098751,0.044134605672195654,176.92935779816514
3,0,500,1.5,3,218,1,0.0045871559633027525,21800,14550,0.6674311926605505,5.893926364098751,0.044134605672195654,176.92935779816514
3,0,500,2.0,3,218,1,0.0045871559633027525,21800,14550,0.6674311926605505,5.893926364098751,0.044134605672195654,176.92935779816514
3,0,500,3.0,3,218,1,0.0045871559633027525,21800,14550,0.6674311926605505,5.893926364098751,0.044134605672195654,176.92935779816514
3,20,500,1.0,3,218,1,0.0045871559633027525,21800,14550,0.6674311926605505,5.893926364098751,0.044134605672195654,176.92935779816514
3,20,500,1.5,3,218,1,0.0045871559633027525,21800,14550,0.6674311926605505,5.893926364098751,0.044134605672195654,176.92935779816514
3,20,500,2.0,3,218,1,0.0045871559633027525,21800,14550,0.6674311926605505,5.893926364098751,0.044134605672195654,176.92935779816514
3,20,500,3.0,3,218,1,0.0045871559633027525,21800,14550,0.6674311926605505,5.893926364098751,0.044134605672195654,176.92935779816514
0,50,500,5.0,3,221,1,0.004524886877828055,22100,14550,0.6583710407239819,5.809956337976073,0.04379772548180236,175.6864253393665
1,50,500,5.0,3,221,1,0.004524886877828055,22100,14550,0.6583710407239819,5.809956337976073,0.04379772548180236,175.6864253393665
2,50,500,5.0,3,221,1,0.004524886877828055,22100,14550,0.6583710407239819,5.809956337976073,0.04379772548180236,175.6864253393665
0,0,500,5.0,3,222,1,0.0045045045045045045,22200,14550,0.6554054054054054,5.797954762106658,0.044019135809689615,175.09594594594597
0,20,500,5.0,3,222,1,0.0045045045045045045,22200,14550,0.6554054054054054,5.797954762106658,0.044019135809689615,175.09594594594597
1,0,500,5.0,3,222,1,0.0045045045045045045,22200,14550,0.6554054054054054,5.797954762106658,0.044019135809689615,175.09594594594597
1,20,500,5.0,3,222,1,0.0045045045045045045,22200,14550,0.6554054054054054,5.797954762106658,0.044019135809689615,175.09594594594597
2,0,500,5.0,3,222,1,0.0045045045045045045,22200,14550,0.6554054054054054,5.797954762106658,0.044019135809689615,175.09594594594597
2,20,500,5.0,3,222,1,0.0045045045045045045,22200,14550,0.6554054054054054,5.797954762106658,0.044019135809689615,175.09594594594597
0,80,500,1.0,3,223,1,0.004484304932735426,22300,14550,0.6524663677130045,5.703125433385087,0.040836152541692476,179.21748878923768
0,80,500,1.5,3,223,1,0.004484304932735426,22300,14550,0.6524663677130045,5.703125433385087,0.040836152541692476,179.21748878923768
0,80,500,2.0,3,223,1,0.004484304932735426,22300,14550,0.6524663677130045,5.703125433385087,0.040836152541692476,179.21748878923768
0,80,500,3.0,3,223,1,0.004484304932735426,22300,14550,0.6524663677130045,5.703125433385087,0.040836152541692476,179.21748878923768
1,80,500,1.0,3,223,1,0.004484304932735426,22300,14550,0.6524663677130045,5.703125433385087,0.040836152541692476,179.21748878923768
1,80,500,1.5,3,223,1,0.004484304932735426,22300,14550,0.6524663677130045,5.703125433385087,0.040836152541692476,179.21748878923768
1,80,500,2.0,3,223,1,0.004484304932735426,22300,14550,0.6524663677130045,5.703125433385087,0.040836152541692476,179.21748878923768
1,80,500,3.0,3,223,1,0.004484304932735426,22300,14550,0.6524663677130045,5.703125433385087,0.040836152541692476,179.21748878923768
2,50,300,1.0,3,223,1,0.004484304932735426,22300,14550,0.6524663677130045,5.1096070623192125,0.04456562080296491,148.137668161435
2,50,300,1.5,3,223,1,0.004484304932735426,22300,14550,0.6524663677130045,5.1096070623192125,0.04456562080296491,148.137668161435
2,50,300,2.0,3,223,1,0.004484304932735426,22300,14550,0.6524663677130045,5.1096070623192125,0.04456562080296491,148.137668161435
2,50,300,3.0,3,223,1,0.004484304932735426,22300,14550,0.6524663677130045,5.1096070623192125,0.04456562080296491,148.137668161435
2,80,500,1.0,3,223,1,0.004484304932735426,22300,14550,0.6524663677130045,5.703125433385087,0.040836152541692476,179.21748878923768
2,80,500,1.5,3,223,1,0.004484304932735426,22300,14550,0.6524663677130045,5.703125433385087,0.040836152541692476,179.21748878923768
2,80,500,2.0,3,223,1,0.004484304932735426,22300,14550,0.6524663677130045,5.703125433385087,0.040836152541692476,179.21748878923768
2,80,500,3.0,3,223,1,0.004484304932735426,22300,14550,0.6524663677130045,5.703125433385087,0.040836152541692476,179.21748878923768
0,50,300,1.0,3,225,1,0.0044444444444444444,22500,14550,0.6466666666666666,5.08113024375023,0.04456940954358182,147.39600000000002
0,50,300,1.5,3,225,1,0.0044444444444444444,22500,14550,0.6466666666666666,5.08113024375023,0.04456940954358182,147.39600000000002
0,50,300,2.0,3,225,1,0.0044444444444444444,22500,14550,0.6466666666666666,5.08113024375023,0.04456940954358182,147.39600000000002
0,50,300,3.0,3,225,1,0.0044444444444444444,22500,14550,0.6466666666666666,5.08113024375023,0.04456940954358182,147.39600000000002
1,50,300,1.0,3,225,1,0.0044444444444444444,22500,14550,0.6466666666666666,5.08113024375023,0.04456940954358182,147.39600000000002
1,50,300,1.5,3,225,1,0.0044444444444444444,22500,14550,0.6466666666666666,5.08113024375023,0.04456940954358182,147.39600000000002
1,50,300,2.0,3,225,1,0.0044444444444444444,22500,14550,0.6466666666666666,5.08113024375023,0.04456940954358182,147.39600000000002
1,50,300,3.0,3,225,1,0.0044444444444444444,22500,14550,0.6466666666666666,5.08113024375023,0.04456940954358182,147.39600000000002
2,0,300,1.0,3,226,1,0.004424778761061947,22600,14550,0.6438053097345132,5.077524275863306,0.04505945498013268,146.77345132743363
2,0,300,1.5,3,226,1,0.004424778761061947,22600,14550,0.6438053097345132,5.077524275863306,0.04505945498013268,146.77345132743363
2,0,300,2.0,3,226,1,0.004424778761061947,22600,14550,0.6438053097345132,5.077524275863306,0.04505945498013268,146.77345132743363
2,0,300,3.0,3,226,1,0.004424778761061947,22600,14550,0.6438053097345132,5.077524275863306,0.04505945498013268,146.77345132743363
2,20,300,1.0,3,226,1,0.004424778761061947,22600,14550,0.6438053097345132,5.077524275863306,0.04505945498013268,146.77345132743363
2,20,300,1.5,3,226,1,0.004424778761061947,22600,14550,0.6438053097345132,5.077524275863306,0.04505945498013268,146.77345132743363
2,20,300,2.0,3,226,1,0.004424778761061947,22600,14550,0.6438053097345132,5.077524275863306,0.04505945498013268,146.77345132743363
2,20,300,3.0,3,226,1,0.004424778761061947,22600,14550,0.6438053097345132,5.077524275863306,0.04505945498013268,146.77345132743363
3,50,500,5.0,0,228,1,0.0043859649122807015,22800,14550,0.6381578947368421,5.8572532731840115,0.04297467038253314,180.76578947368424
3,0,500,5.0,0,229,1,0.004366812227074236,22900,14550,0.6353711790393013,5.845412020877382,0.04319290683620231,180.17117903930134
3,20,500,5.0,0,229,1,0.004366812227074236,22900,14550,0.6353711790393013,5.845412020877382,0.04319290683620231,180.17117903930134
3,50,500,1.0,0,229,1,0.004366812227074236,22900,14550,0.6353711790393013,5.885170964532168,0.043005272980769976,181.13406113537116
3,50,500,1.5,0,229,1,0.004366812227074236,22900,14550,0.6353711790393013,5.885170964532168,0.043005272980769976,181.13406113537116
3,50,500,2.0,0,229,1,0.004366812227074236,22900,14550,0.6353711790393013,5.885170964532168,0.043005272980769976,181.13406113537116
3,50,500,3.0,0,229,1,0.004366812227074236,22900,14550,0.6353711790393013,5.885170964532168,0.043005272980769976,181.13406113537116
