race_id,nirenpuku_result,payout_nirenpuku_100
1120260620010011,1-7,1350
1120260620010012,3-4,460
3520260619020001,1-3,320
3520260619020002,3-4,1300
3520260619020003,2-5,350
3520260619020004,2-4,300
3520260619020005,1-5,210
3520260619020006,3-7,800
3520260619020007,4-7,180
3520260619020008,1-4,1240
3520260619020009,3-4,750
3520260619020010,5-7,580
3520260619020011,1-7,2110
3520260619020012,1-5,580
5620260616050001,3-4,4430
5620260616050002,4-7,1220
5620260616050003,2-4,1350
5620260616050004,6-9,2070
5620260616050005,3-7,9520
5620260616050006,2-9,3540
5620260616050007,4-8,1080
5620260616050008,1-5,730
5620260616050009,6-9,6150
5620260616050010,1-6,2110
5620260616050011,1-9,1720
5620260616050012,1-5,380
7420260618030001,1-2,270
7420260618030002,3-4,3580
7420260618030003,1-5,2810
7420260618030004,2-4,3080
7420260618030005,4-6,8350
7520260619020001,3-4,870
7520260619020002,2-4,350
7520260619020003,1-7,230
7520260619020004,1-7,100
7520260619020005,3-4,1190
7520260619020006,2-3,1200
7520260619020007,1-7,5510
8120260618030001,1-5,310
8120260618030002,4-5,350
8120260618030003,1-3,600
8120260618030004,1-6,1600
8120260618030005,1-3,460
8120260618030006,1-6,14840
8120260618030007,3-5,510
8120260618030008,1-4,1060
8120260618030009,1-4,180
8120260618030010,4-5,1400
8120260618030011,4-5,620
8720260618030001,5-7,2150
8720260618030002,1-3,140
8720260618030003,1-2,170
8720260618030004,1-2,440
1120260620020001,5-7,1230
1120260620020002,2-7,8170
1120260620020003,4-5,1600
3520260619030001,1-4,1180
3520260619030002,5-7,930
3520260619030003,2-3,850
3520260619030004,2-3,5310
3520260619030005,1-7,300
3520260619030006,2-3,1920
3520260619030007,1-4,380
3520260619030008,3-5,610
3520260619030009,4-6,150
3520260619030010,1-2,550
3520260619030011,5-7,3040
3520260619030012,2-5,460
5620260616060001,1-5,9420
5620260616060002,1-2,340
5620260616060003,4-6,860
5620260616060004,2-7,3590
5620260616060005,3-9,2490
5620260616060006,5-8,1010
5620260616060007,2-7,960
5620260616060009,1-7,690
5620260616060010,3-5,460
5620260616060011,8-9,2030
5620260616060012,2-6,2210
7520260619030001,4-7,3460
7520260619030002,1-7,220
7520260619030003,1-5,180
7520260619030004,1-4,190
7520260619030005,2-5,2000
7520260619030006,2-5,1000
7520260619030007,1-2,1090
2320260627020001,1-7,640
2320260627020002,3-7,940
2320260627020003,1-9,460
2320260627020004,2-7,270
2320260627020005,1-5,180
2320260627020006,2-7,980
2320260627020007,5-7,920
2320260627020008,5-7,890
2320260627020009,7-8,2170
2320260627020010,1-3,5210
2320260627020011,1-5,140
2320260627020012,7-8,420
4320260627020001,2-5,270
4320260627020002,3-4,100
4320260627020003,1-5,3200
4320260627020004,1-5,520
4320260627020005,1-5,4580
4320260627020006,1-4,660
4320260627020007,1-4,140
6220260626030001,3-6,3710
6220260626030002,1-4,610
6220260626030003,3-4,220
6220260626030004,2-5,690
6220260626030005,5-7,1550
6220260626030006,2-5,700
6220260626030007,1-5,230
8120260626030001,1-2,210
8120260626030002,1-5,650
8120260626030003,2-7,320
8120260626030004,3-5,3760
8120260626030005,5-7,310
8120260626030006,3-4,1090
2320260627030001,3-5,270
2320260627030002,2-5,270
2320260627030003,2-5,980
2320260627030004,3-8,6300
2320260627030005,1-8,4530
2320260627030006,3-7,1050
2320260627030007,2-9,280
2320260627030008,3-7,220
2320260627030009,2-6,2180
2320260627030010,2-9,480
2320260627030011,3-7,2250
2320260627030012,1-2,490
3720260628020001,1-2,140
3720260628020002,1-2,120
4320260627030001,1-6,390
4320260627030002,3-7,1430
4320260627030003,2-5,1030
4320260627030004,3-4,280
4320260627030005,4-7,320
4320260627030006,1-4,290
4320260627030007,3-5,820
6120260628020001,2-3,650
7420260629010001,3-7,1880
7420260629010002,1-4,800
7420260629010003,2-3,3850
7420260629010004,3-5,110
7420260629010005,2-3,560
7420260629010006,2-4,6100
7420260629010007,1-7,620
7420260629010008,2-7,300
7420260629010009,2-7,290
7420260629010010,1-3,870
7420260629010011,4-5,850
7420260629010012,2-7,240
8420260629010001,3-7,170
8420260629010002,4-5,2110
8420260629010003,2-7,370
8420260629010004,1-5,370
8420260629010005,3-7,200
8420260629010006,1-5,540
8420260629010007,2-5,340
8420260629010008,5-7,130
8420260629010009,1-2,400
8420260629010010,2-5,5510
8420260629010011,3-5,160
8420260629010012,4-6,1810
8520260628020001,2-6,5000
2320260706010001,3-5,4180
2320260706010002,2-3,2320
2320260706010003,5-7,1420
2320260706010004,1-4,130
2320260706010005,2-3,330
2320260706010006,2-3,110
2320260706010007,6-7,1430
2320260706010008,1-2,1150
2320260706010009,2-7,160
2320260706010010,1-4,170
2320260706010011,1-4,300
2720260704030001,5-7,440
2720260704030002,2-5,480
2720260704030003,3-4,330
2720260704030004,4-5,510
2720260704030005,2-7,970
2720260704030006,2-6,1180
2720260704030007,1-3,570
3720260704030001,1-7,6790
3720260704030002,2-7,6180
3720260704030003,1-4,2340
3720260704030004,2-7,360
3720260704030005,1-6,640
3720260704030006,3-5,380
3720260704030007,1-6,13230
4520260705020001,1-3,1590
4520260705020002,5-7,340
4520260705020003,3-7,520
4520260705020004,2-6,260
4520260705020005,1-5,120
4520260705020006,2-5,350
4520260705020007,1-4,420
4520260705020008,1-7,1660
4520260705020009,3-4,1860
4520260705020010,1-5,140
4520260705020011,1-5,260
4520260705020012,3-6,3110
5520260705020001,6-7,5850
5520260705020002,5-7,2440
5520260705020003,3-6,630
5520260705020004,1-4,7020
5520260705020005,1-4,110
5520260705020006,2-5,190
5520260705020007,1-7,3040
5520260705020008,2-4,1810
5520260705020009,1-5,7430
5520260705020010,4-5,390
5520260705020011,1-5,250
5520260705020012,1-5,890
5620260704030001,1-4,130
5620260704030002,1-2,180
5620260704030003,1-4,180
5620260704030004,4-5,1730
5620260704030005,1-6,470
5620260704030006,3-7,1590
5620260704030007,4-5,210
8520260705020001,6-7,2630
8520260705020002,4-6,150
8520260705020003,3-4,350
8520260705020004,4-5,140
8520260705020005,1-7,1680
8520260705020006,4-5,150
8520260705020007,2-3,1170
8620260704030001,1-5,340
8620260704030002,1-3,110
8620260704030003,2-5,1860
8620260704030004,2-3,520
8620260704030005,1-4,200
8620260704030006,2-3,530
8620260704030007,1-6,3720
2120260707010001,1-4,340
2120260707010002,2-3,130
2120260707010003,1-3,100
2120260707010004,1-4,200
2120260707010005,5-6,6760
2120260707010006,2-4,1890
2120260707010007,1-2,120
2120260707010008,2-4,5490
2320260706020001,3-6,1350
2320260706020002,1-3,250
2320260706020003,2-3,1610
2320260706020004,3-7,110
2320260706020005,3-5,120
2320260706020006,4-7,130
2320260706020007,1-5,900
2320260706020008,4-6,2260
2320260706020009,4-5,540
2320260706020010,1-6,2180
2320260706020011,1-4,120
4520260705030001,2-4,230
4520260705030002,1-5,230
4520260705030003,2-7,470
4520260705030004,2-6,710
4520260705030005,2-4,180
4520260705030006,4-5,1020
4520260705030007,2-5,150
4520260705030008,1-4,160
4520260705030009,1-6,11720
4520260705030010,1-7,530
4520260705030011,2-3,610
4520260705030012,3-5,390
5520260705030001,1-5,140
5520260705030002,3-6,170
5520260705030003,1-5,5330
5520260705030004,5-6,1770
5520260705030005,3-6,1490
5520260705030006,1-5,220
5520260705030007,2-3,460
5520260705030008,1-7,3440
5520260705030009,3-4,2110
5520260705030010,4-7,2530
5520260705030011,4-5,1520
5520260705030012,6-7,7140
6120260707010001,1-2,160
6120260707010002,1-2,170
6120260707010003,1-2,150
6120260707010004,1-2,130
6120260707010005,1-4,2630
6120260707010006,2-3,3460
6120260707010007,1-5,1070
6120260707010008,3-5,370
6320260707010001,1-4,140
6320260707010002,1-4,640
6320260707010003,2-5,230
6320260707010004,2-5,550
6320260707010005,2-7,300
6320260707010006,2-7,720
6320260707010007,2-4,1320
6320260707010008,2-7,1560
6320260707010009,1-5,4420
6320260707010010,2-7,510
6320260707010011,1-4,130
6320260707010012,1-4,620
8320260707010001,2-5,170
8320260707010002,1-4,510
8320260707010003,3-4,590
8320260707010004,1-5,110
8320260707010005,3-7,480
8320260707010006,6-7,2480
8320260707010007,4-7,490
8320260707010008,2-6,160
8320260707010009,4-5,130
8320260707010010,1-7,110
8320260707010011,2-6,1930
8520260705030001,1-2,270
8520260705030002,3-5,120
8520260705030003,3-4,1390
8520260705030004,4-7,200
8520260705030005,1-3,2020
8520260705030006,1-5,670
8520260705030007,2-5,270
1120260708010001,2-7,420
1120260708010002,2-4,4250
1120260708010003,3-4,840
1120260708010004,1-2,2560
1120260708010005,5-7,1010
1120260708010006,1-7,4020
1120260708010007,2-6,2950
1120260708010008,4-5,3460
1120260708010009,1-4,240
1120260708010010,4-7,150
1120260708010011,1-5,130
1120260708010012,2-5,660
2120260707020001,3-4,380
2120260707020002,4-5,350
2120260707020003,4-5,310
2120260707020004,1-4,350
2320260706030001,2-4,250
2320260706030002,3-4,3270
2320260706030003,3-4,200
2320260706030004,3-7,830
2320260706030005,3-5,180
2320260706030006,1-7,670
2320260706030007,1-4,1690
2320260706030008,2-4,770
2320260706030009,2-5,200
2320260706030010,6-7,210
2320260706030011,1-7,260
4420260708010001,2-3,2840
4420260708010002,3-7,4610
4420260708010003,3-7,870
4420260708010004,1-4,100
4420260708010005,1-6,3000
4420260708010006,4-5,730
4420260708010007,1-4,250
4420260708010008,5-7,510
4420260708010009,1-5,130
4420260708010010,1-4,110
4420260708010011,2-5,1020
4420260708010012,2-5,1040
6120260707020001,1-3,220
6120260707020002,1-3,450
6120260707020003,1-2,180
6220260708010001,1-7,920
6220260708010002,4-5,420
6220260708010003,1-5,220
6220260708010004,1-4,160
6220260708010005,1-5,130
6220260708010006,3-5,310
6220260708010007,1-5,140
6320260707020001,5-6,1040
6320260707020002,2-3,440
6320260707020003,2-4,230
6320260707020004,2-7,500
6320260707020005,2-6,1580
6320260707020006,2-6,210
6320260707020007,2-3,1520
6320260707020008,3-7,320
6320260707020009,1-7,160
6320260707020010,2-7,260
6320260707020011,2-7,1210
6320260707020012,1-4,200
8320260707020001,3-6,220
8320260707020002,1-3,3790
8320260707020003,1-3,1990
8320260707020004,1-3,610
8320260707020005,1-2,7460
8320260707020006,4-5,160
8320260707020007,1-4,240
8320260707020008,5-7,1410
8320260707020009,1-5,620
8320260707020010,3-4,660
8320260707020011,1-5,110
1120260708020001,3-6,7450
1120260708020002,1-3,3790
1120260708020003,3-6,7040
1120260708020004,1-4,3190
1120260708020005,1-4,210
1120260708020006,1-6,1560
1120260708020007,2-4,380
1120260708020008,1-7,280
1120260708020009,1-7,660
1120260708020010,1-4,130
1120260708020011,2-4,780
1120260708020012,1-5,110
2120260707030001,3-5,280
4420260708020001,3-7,200
4420260708020002,3-5,6380
4420260708020003,1-3,3590
4420260708020004,1-2,420
4420260708020005,1-7,140
4420260708020006,2-5,3820
4420260708020007,3-4,230
4420260708020008,1-4,270
4420260708020009,3-5,470
4420260708020010,2-4,270
4420260708020011,1-2,460
4420260708020012,1-2,790
6220260708020001,1-6,1810
6220260708020002,1-2,210
6220260708020003,1-5,110
6220260708020004,1-5,330
6220260708020005,3-4,770
6220260708020006,1-5,660
6220260708020007,1-4,350
6320260707030001,1-2,2720
6320260707030002,1-3,1770
6320260707030003,3-5,1000
6320260707030004,2-7,1710
6320260707030005,3-5,810
6320260707030006,1-7,190
6320260707030007,3-7,570
6320260707030008,2-3,950
6320260707030009,4-5,1380
6320260707030010,1-7,190
6320260707030011,2-5,570
6320260707030012,1-5,1380
8320260707030001,3-4,600
8320260707030002,2-6,200
8320260707030003,1-2,920
8320260707030004,6-7,780
8320260707030005,2-4,4880
8320260707030006,1-7,250
8320260707030007,2-5,180
8320260707030008,3-5,830
8320260707030009,1-5,160
8320260707030010,1-4,160
8320260707030011,1-7,420
1120260708030001,4-7,1290
1120260708030002,1-5,390
2220260710010001,1-6,150
2220260710010002,2-5,140
2220260710010003,3-5,190
2220260710010004,2-5,1840
2220260710010005,3-5,340
2220260710010006,7-9,190
2220260710010007,1-9,240
2220260710010008,1-3,3730
2220260710010009,3-7,920
2220260710010010,2-7,3090
2220260710010011,2-6,2700
2220260710010012,1-2,620
3620260710010001,1-7,470
3620260710010002,2-7,160
3620260710010003,2-7,230
3620260710010004,3-4,110
3620260710010005,5-7,520
3620260710010006,5-6,120
3620260710010007,4-7,120
3720260710010001,2-3,5020
3720260710010002,4-5,1620
3720260710010003,1-6,1060
4420260708030001,1-3,800
4420260708030002,2-6,140
4420260708030003,4-7,4430
4420260708030004,3-5,360
4420260708030005,3-5,2630
4420260708030006,4-5,1380
4420260708030007,2-3,2360
4420260708030008,2-5,600
4420260708030009,1-7,280
4420260708030010,2-4,1080
4420260708030011,3-5,510
4420260708030012,1-5,2330
6220260708030001,1-5,190
6220260708030002,4-7,660
6220260708030003,1-5,190
6220260708030004,1-5,200
6220260708030005,2-7,180
6220260708030006,1-4,1840
6220260708030007,3-5,2470
2220260710020001,3-4,1240
2220260710020002,1-3,530
2220260710020003,3-5,450
2220260710020004,3-4,6840
2220260710020005,1-4,250
2220260710020006,1-7,1930
2220260710020007,2-5,2370
2220260710020008,1-2,640
2220260710020009,5-9,860
2220260710020010,1-9,17650
2220260710020011,1-7,410
2220260710020012,1-7,750
3620260710020001,1-4,1800
3620260710020002,1-2,1150
3620260710020003,2-4,940
3620260710020004,1-7,140
3620260710020005,1-4,170
3620260710020006,1-2,480
3620260710020007,2-6,130
3720260710020001,4-6,2400
3720260710020002,3-4,290
3720260710020003,3-6,160
4320260711010001,1-5,200
4320260711010002,1-5,570
4320260711010003,1-5,190
4320260711010004,2-7,160
4320260711010005,2-5,1880
4320260711010006,4-6,2450
4320260711010007,1-7,240
4320260711010008,5-7,2070
4320260711010009,1-7,440
4320260711010010,3-4,1700
4320260711010011,2-7,110
4320260711010012,5-7,9970
7520260711010001,2-5,1390
7520260711010002,5-6,2850
2220260710030001,2-7,3020
2220260710030002,1-4,400
2220260710030003,1-2,1140
2220260710030004,1-3,370
2220260710030005,1-7,250
2220260710030006,2-3,1610
2220260710030007,1-3,740
2220260710030008,2-9,170
2220260710030009,3-7,180
2220260710030010,1-6,370
2220260710030011,1-5,580
2220260710030012,1-7,660
3620260710030001,1-2,480
3620260710030002,4-7,130
3620260710030003,1-7,920
3620260710030004,4-5,130
3620260710030005,2-4,2890
3620260710030006,1-2,3970
3620260710030007,1-5,740
3720260710030001,2-7,2010
3720260710030002,1-7,290
3720260710030003,2-4,3060
4320260711020001,1-6,160
4320260711020002,2-7,800
4320260711020003,2-5,280
4320260711020004,3-4,4080
4320260711020005,5-7,860
4320260711020006,3-5,2700
4320260711020007,1-5,1000
4320260711020008,1-7,210
4320260711020009,1-4,400
4320260711020010,4-7,1000
4320260711020011,1-7,1680
4320260711020012,5-7,810
7520260711020001,1-7,1590
7520260711020002,1-5,3790
1120260714010001,2-5,500
1120260714010002,1-7,280
1120260714010003,5-7,380
1120260714010004,3-4,230
1120260714010005,2-5,250
1120260714010006,1-5,140
1120260714010007,4-7,140
1120260714010008,2-5,3850
1120260714010009,1-7,160
1120260714010010,1-4,470
1120260714010011,3-7,140
2420260713020001,2-4,2470
2420260713020002,4-7,1120
2420260713020003,3-5,460
2420260713020004,1-5,4860
2420260713020005,5-7,3850
2420260713020006,4-7,300
2420260713020007,1-5,240
2420260713020008,2-4,190
2420260713020009,5-7,840
2420260713020010,4-5,920
2420260713020011,2-7,5620
2420260713020012,1-5,190
5620260713020001,2-4,290
5620260713020002,2-7,370
5620260713020003,2-4,700
5620260713020004,1-7,310
5620260713020005,3-5,190
5620260713020006,2-5,6990
5620260713020007,3-5,430
5620260713020008,1-6,160
5620260713020009,2-3,3470
5620260713020010,1-4,300
5620260713020011,4-5,400
6120260714010001,3-7,110
6120260714010002,3-4,420
6120260714010003,3-7,560
6120260714010004,3-5,300
6120260714010005,2-5,1560
6120260714010006,1-7,510
6120260714010007,3-5,170
6120260714010008,1-7,1440
6120260714010009,5-6,330
6120260714010010,2-6,2530
6120260714010011,1-7,1120
6120260714010012,2-5,1970
8520260713020001,1-4,150
8520260713020002,2-5,860
8520260713020003,3-7,210
8520260713020004,1-5,130
8520260713020005,1-4,110
8520260713020006,2-4,160
8520260713020007,4-5,150
8520260713020008,1-3,400
8520260713020009,3-6,450
8520260713020010,3-7,170
8720260713020001,2-3,1300
8720260713020002,3-4,850
8720260713020003,1-7,400
8720260713020004,1-6,1310
8720260713020005,5-7,530
8720260713020006,1-5,580
8720260713020007,1-5,220
1120260714020001,4-5,260
1120260714020002,4-5,490
1120260714020003,2-3,2380
2320260715010001,1-7,150
2320260715010002,2-5,1380
2320260715010003,1-5,230
2320260715010004,4-7,130
2320260715010005,3-7,150
2320260715010006,3-7,100
2320260715010007,1-3,100
2420260713030001,4-6,1160
2420260713030002,2-7,1130
2420260713030003,4-7,790
2420260713030004,1-3,320
2420260713030005,1-2,690
2420260713030006,2-7,1620
2420260713030007,1-4,670
2420260713030008,3-6,1350
2420260713030009,1-4,3920
2420260713030010,6-7,1580
2420260713030011,1-7,5880
2420260713030012,1-4,300
5620260713030001,1-3,350
5620260713030002,1-2,750
5620260713030003,2-5,190
5620260713030004,3-7,410
5620260713030005,3-6,3430
5620260713030006,4-6,550
5620260713030007,1-7,1230
5620260713030008,2-7,130
5620260713030009,2-4,1260
5620260713030010,2-7,140
5620260713030011,2-3,7870
6120260714020001,3-5,700
6120260714020002,1-5,390
6120260714020003,2-5,1030
6120260714020004,3-5,550
6120260714020005,4-5,1190
6120260714020006,2-7,1240
6120260714020007,3-6,870
6120260714020008,2-3,820
6120260714020009,4-7,560
6120260714020010,2-4,1380
6120260714020011,1-5,420
6120260714020012,2-3,560
8520260713030001,2-5,190
8520260713030002,3-5,220
8520260713030003,1-2,1010
8720260713030001,2-4,2950
8720260713030002,1-7,210
8720260713030003,2-4,2750
8720260713030004,5-7,990
8720260713030005,1-7,240
8720260713030006,4-7,540
8720260713030007,3-4,760
1120260714030001,2-7,1500
1120260714030002,4-7,120
1120260714030003,3-7,6960
2320260715020001,2-4,230
2320260715020002,1-3,210
2320260715020003,1-7,4640
2320260715020004,3-7,2600
2320260715020005,2-5,670
2320260715020006,3-5,1320
2320260715020007,1-4,440
2620260716010001,2-3,250
2620260716010002,2-3,360
2620260716010003,1-4,530
4720260716010001,5-6,720
4720260716010002,2-4,380
4720260716010003,1-4,180
4720260716010004,2-7,110
4720260716010005,1-3,560
4720260716010006,2-5,310
4720260716010007,1-5,910
4720260716010008,2-5,140
4720260716010009,1-4,120
4720260716010010,1-2,460
4720260716010011,5-7,1800
4720260716010012,3-6,3150
6120260714030001,3-4,240
6120260714030002,2-5,1780
6120260714030003,2-5,250
6120260714030004,1-7,270
6120260714030005,2-7,220
6120260714030006,3-7,3030
6120260714030007,1-5,360
6120260714030008,3-5,440
6120260714030009,2-7,440
6120260714030010,1-6,2670
6120260714030011,3-7,300
6120260714030012,3-4,2860
2120260717010001,1-5,260
2120260717010002,3-6,3070
2120260717010003,4-5,1860
2120260717010004,2-4,100
2120260717010005,1-2,1900
2120260717010006,4-7,260
2120260717010007,2-7,510
2120260717010008,4-5,780
2120260717010009,3-4,130
2120260717010010,1-5,150
2120260717010011,3-7,2130
2320260715030001,3-4,310
2320260715030002,1-6,1880
2320260715030003,2-5,3530
2320260715030004,2-5,270
2320260715030005,2-5,110
2320260715030006,4-5,130
2320260715030007,1-3,310
2620260716020001,1-4,170
2620260716020002,3-5,180
2620260716020003,3-4,420
2620260716020004,1-5,180
4720260716020001,3-7,140
4720260716020002,3-5,5380
4720260716020003,1-6,410
4720260716020004,2-4,1530
4720260716020005,3-5,180
4720260716020006,4-7,930
4720260716020007,1-2,1210
4720260716020008,2-5,810
4720260716020009,3-4,540
4720260716020010,1-7,550
4720260716020011,1-5,370
4720260716020012,1-5,140
7420260717010001,1-7,2350
7420260717010002,3-9,430
7420260717010003,2-7,6140
7420260717010004,2-7,1600
2120260717020001,3-5,2560
2120260717020002,5-7,850
2120260717020003,1-4,260
2120260717020004,3-5,160
2120260717020005,2-4,170
2120260717020006,1-6,480
2120260717020007,1-4,1100
2120260717020008,3-7,5650
2120260717020009,4-6,2100
2120260717020010,1-2,520
2120260717020011,1-5,120
2620260716030001,3-4,130
2620260716030002,1-3,130
2620260716030003,1-6,4630
2620260716030004,1-6,1930
3820260718010001,3-5,270
3820260718010002,2-4,220
3820260718010003,1-4,130
3820260718010004,1-4,100
3820260718010005,5-7,4340
3820260718010006,1-7,430
3820260718010007,3-6,230
3820260718010008,2-7,190
3820260718010009,2-6,1620
3820260718010010,1-7,1070
3820260718010011,1-4,120
3820260718010012,2-7,2270
4320260718010001,2-4,190
4320260718010002,6-7,190
4320260718010003,3-6,380
4320260718010004,1-2,3590
4320260718010005,4-5,990
4320260718010006,4-7,110
4320260718010007,4-7,1090
4720260716030001,2-7,360
4720260716030002,1-4,210
4720260716030003,1-7,890
4720260716030004,2-3,1240
4720260716030005,1-2,1480
4720260716030006,1-6,1240
4720260716030007,4-5,1160
4720260716030008,4-7,540
4720260716030009,3-6,670
4720260716030010,1-6,6400
4720260716030011,1-2,1160
4720260716030012,3-6,1230
7420260717020001,4-8,2620
7420260717020002,2-3,2180
7420260717020003,1-5,280
7420260717020004,3-9,5480
2120260717030001,3-7,5860
2120260717030002,1-7,210
2120260717030003,2-4,1580
2120260717030004,2-4,410
2120260717030005,1-4,530
2120260717030006,3-7,240
2120260717030007,3-7,1930
2120260717030008,3-7,280
2120260717030009,1-7,160
2120260717030010,5-7,150
2120260717030011,5-7,1740
3120260719010001,2-7,560
3120260719010002,2-5,360
3120260719010003,3-5,360
3120260719010004,1-4,170
3120260719010005,1-5,220
3120260719010006,1-5,130
3120260719010007,4-7,140
3820260718020001,3-7,190
3820260718020002,1-7,1150
3820260718020003,1-3,430
3820260718020004,2-5,1610
3820260718020005,2-5,300
3820260718020006,3-6,170
3820260718020007,2-4,190
3820260718020008,4-7,2570
3820260718020009,4-5,2390
3820260718020010,1-5,2200
3820260718020011,3-5,1200
3820260718020012,1-7,230
4320260718020001,1-5,400
4320260718020002,4-6,240
4320260718020003,2-4,5740
4320260718020004,2-5,280
4320260718020005,3-5,480
4320260718020006,1-4,410
4320260718020007,3-7,280
7420260717030001,1-3,950
7420260717030002,1-7,290
7420260717030003,1-4,4610
7420260717030004,1-6,1420
3120260719020001,3-6,5280
3120260719020002,1-5,1910
3120260719020003,4-6,4800
3120260719020004,2-7,180
3120260719020005,3-7,250
3120260719020006,4-5,230
3120260719020007,2-5,1920
3820260718030001,1-3,1720
3820260718030002,3-7,450
3820260718030003,4-6,5290
3820260718030004,1-7,160
3820260718030005,5-6,520
3820260718030006,1-5,550
3820260718030007,4-6,2930
3820260718030008,4-5,4130
3820260718030009,6-7,5720
3820260718030010,4-6,2640
3820260718030011,2-3,7340
3820260718030012,4-6,980
4320260718030001,1-2,150
4320260718030002,5-6,150
4320260718030003,3-7,420
4320260718030004,2-4,170
4320260718030005,2-5,160
4320260718030006,3-7,140
4320260718030007,2-7,460
5620260720010001,1-7,190
5620260720010002,2-4,210
5620260720010003,3-4,210
5620260720010004,2-6,2590
5620260720010005,2-4,270
5620260720010006,3-5,100
5620260720010007,4-6,100
5620260720010008,3-5,220
5620260720010009,3-5,900
5620260720010010,4-7,110
5620260720010011,2-3,290
5620260720010012,1-6,2820
7420260717040001,2-7,1510
7420260717040002,5-7,1120
7420260717040003,2-4,6610
7420260717040004,4-9,2500
3120260719030001,4-5,160
3120260719030002,1-6,2770
3120260719030003,6-7,800
3120260719030004,1-2,1420
3120260719030005,4-5,770
3120260719030006,3-6,810
3120260719030007,1-6,650
4620260721010001,1-7,440
4620260721010002,2-7,130
4620260721010003,3-7,2940
4620260721010004,1-5,110
4620260721010005,2-7,950
4620260721010006,2-4,140
4620260721010007,3-4,170
4620260721010008,4-7,1000
4620260721010009,1-5,3350
4620260721010010,2-5,590
4620260721010011,1-5,150
4620260721010012,2-7,680
4720260721010001,2-5,2710
4720260721010002,4-7,350
4720260721010003,3-4,230
5620260720020001,4-7,1290
5620260720020002,1-5,850
5620260720020003,2-5,1060
5620260720020004,4-7,510
5620260720020005,1-3,5610
5620260720020006,3-6,110
5620260720020007,4-5,100
5620260720020008,5-6,620
5620260720020009,2-5,170
5620260720020010,1-7,300
5620260720020011,1-2,290
5620260720020012,3-7,150
1320260722010001,3-6,17510
1320260722010002,1-2,120
1320260722010003,1-5,1060
1320260722010004,6-7,17940
1320260722010005,1-2,130
2220260722010001,1-5,120
2220260722010002,4-7,480
2220260722010003,2-6,120
2220260722010004,6-7,1020
2220260722010005,2-5,200
2220260722010006,1-9,490
2220260722010007,3-8,520
2220260722010008,3-7,690
2220260722010009,5-9,1580
2220260722010010,1-6,4720
2220260722010011,3-8,2290
3720260722010001,3-4,720
3720260722010002,2-3,520
3720260722010003,1-4,230
3720260722010004,1-2,190
3720260722010005,1-7,540
4620260721020001,1-7,190
4620260721020002,2-7,210
4620260721020003,1-6,10330
4620260721020004,3-5,1910
4620260721020005,3-7,410
4620260721020006,1-4,1180
4620260721020007,1-6,420
4620260721020008,3-4,590
4620260721020009,1-2,3390
4620260721020010,4-7,180
4620260721020011,1-3,310
4620260721020012,1-4,200
4720260721020001,2-4,330
4720260721020002,1-4,450
4720260721020003,3-4,150
4720260721020004,2-4,630
4720260721020005,4-7,140
4720260721020006,1-6,870
4720260721020007,1-3,580
4720260721020008,1-2,830
4720260721020009,1-3,370
4720260721020010,2-5,530
4720260721020011,1-3,1320
5620260720030001,1-4,260
5620260720030002,1-3,1770
5620260720030003,3-7,3900
5620260720030004,1-5,970
5620260720030005,1-5,1060
5620260720030006,1-7,1290
5620260720030007,5-7,140
5620260720030008,2-7,400
5620260720030009,2-7,670
5620260720030010,3-6,110
5620260720030011,1-4,460
5620260720030012,1-6,100
6120260722010001,6-7,530
6120260722010002,2-7,2030
6120260722010003,1-4,140
6120260722010004,1-4,150
6120260722010005,1-2,810
6120260722010006,3-6,140
6120260722010007,1-7,160
6120260722010008,2-7,240
6120260722010009,2-5,350
6120260722010010,1-7,1740
6120260722010011,3-5,130
6120260722010012,3-7,1010
6220260722010001,1-3,180
6220260722010002,1-3,280
6220260722010003,1-3,180
6220260722010004,2-3,2030
6220260722010005,1-2,120
6220260722010006,1-2,140
8520260722010001,2-3,190
8520260722010002,2-3,1550
8520260722010003,2-7,150
8520260722010004,1-4,120
8520260722010005,2-4,110
8520260722010006,3-5,210
8520260722010007,2-5,260
1220260723010001,3-5,2690
1220260723010002,3-7,1760
1220260723010003,3-7,260
1220260723010004,1-6,240
1220260723010005,3-7,1990
1220260723010006,3-4,950
1220260723010007,5-7,600
1220260723010008,3-4,4030
1220260723010009,4-7,280
1220260723010010,2-6,10490
1220260723010011,3-5,1410
1220260723010012,2-3,2050
2220260722020001,3-7,380
2220260722020002,2-4,100
2220260722020003,4-7,220
3620260723010001,1-5,150
3620260723010002,2-6,120
3620260723010003,1-7,200
3620260723010004,1-4,170
3620260723010005,2-5,1150
3620260723010006,2-4,570
3620260723010007,3-7,270
4620260721030001,3-4,180
4620260721030002,2-4,140
4620260721030003,2-7,1100
4620260721030004,2-4,120
4620260721030005,2-5,500
4620260721030006,3-5,180
4620260721030007,1-4,260
4620260721030008,1-4,290
4620260721030009,1-7,1120
4620260721030010,1-5,410
4620260721030011,1-5,1060
4620260721030012,2-5,670
4720260721030001,4-7,810
4720260721030002,2-6,140
4720260721030003,2-5,180
4720260721030004,2-5,2330
6120260722020001,1-3,1840
6120260722020002,4-6,1610
6120260722020003,3-6,540
6120260722020004,2-7,110
6120260722020005,3-5,120
6120260722020006,2-5,2000
6120260722020007,2-5,150
6120260722020008,1-7,1870
6120260722020009,2-7,1070
6120260722020010,1-7,2540
