race_id,race_date,race_place,race_name,race_num,race_kubun,yosou,koukiai,souhyou,frame_number,car_number,player_name,prefectures,age_class,piriod,classgroup,leg_type,gear_ratio,race_points,start,back,nige,makuri,sasi,mark,1st,2nd,3rd,tyakugai,winrate,2rentairitu,3rentairitu
5120250708010001,20250708,福井競輪,スピードチャンネル・スカパー杯,1R,チャレンジ予選,△,△,,3,1,布居 翼,和歌山,29,109,A3,逃,3.92,71.37,15,9,4,3,1,2,4,6,1,16,14.8,37.0,40.7
5120250708010001,20250708,福井競輪,スピードチャンネル・スカパー杯,1R,チャレンジ予選,◎,◎,,1,2,大竹野 裕樹,鹿児島,43,88,A3,両,3.92,80.67,3,3,1,4,1,2,3,5,1,19,10.7,28.5,32.1
5120250708010001,20250708,福井競輪,スピードチャンネル・スカパー杯,1R,チャレンジ予選,○,○,,1,3,大内 達也,宮城,53,72,A3,追,3.85,77.77,1,0,0,0,1,0,0,1,1,8,0.0,10.0,20.0
5120250708010001,20250708,福井競輪,スピードチャンネル・スカパー杯,1R,チャレンジ予選,注,注,,4,4,伊藤 司,福島,47,83,A3,逃,3.93,69.86,0,8,4,5,0,0,6,3,1,13,26.0,39.1,43.4
5120250708010001,20250708,福井競輪,スピードチャンネル・スカパー杯,1R,チャレンジ予選,▲,▲,,5,5,長澤 和光,福井,50,74,A3,追,3.86,66.83,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0
5120250708010001,20250708,福井競輪,スピードチャンネル・スカパー杯,1R,チャレンジ予選,×,×,,3,6,飯塚 直人,佐賀,34,98,A3,両,3.92,73.42,3,1,0,1,2,0,2,1,2,2,28.5,42.8,71.4
5120250708010002,20250708,福井競輪,スピードチャンネル・スカパー杯,2R,チャレンジ予選,◎,◎,,1,1,中岡 海,愛媛,22,123,A3,逃,3.92,82.20,0,8,5,0,0,0,3,2,1,9,20.0,33.3,40.0
5120250708010002,20250708,福井競輪,スピードチャンネル・スカパー杯,2R,チャレンジ予選,△,△,,4,2,浜田 翔平,大阪,36,111,A3,逃,3.92,68.85,6,11,5,0,2,0,5,2,5,15,18.5,25.9,44.4
5120250708010002,20250708,福井競輪,スピードチャンネル・スカパー杯,2R,チャレンジ予選,▲,▲,,4,3,伊藤 嘉浩,岐阜,48,79,A3,両,3.92,68.33,2,0,0,0,0,1,0,1,3,14,0.0,5.5,22.2
5120250708010002,20250708,福井競輪,スピードチャンネル・スカパー杯,2R,チャレンジ予選,注,注,,4,4,鳥丸 晃順,岡山,44,89,A3,追,3.92,69.00,3,1,1,0,3,2,1,5,3,11,5.0,30.0,45.0
5120250708010002,20250708,福井競輪,スピードチャンネル・スカパー杯,2R,チャレンジ予選,×,×,,3,5,南 蓮,和歌山,26,115,A3,追,3.93,72.18,0,0,0,0,3,5,3,5,3,11,13.6,36.3,50.0
5120250708010002,20250708,福井競輪,スピードチャンネル・スカパー杯,2R,チャレンジ予選,,,,5,6,木谷 凉,福岡,51,78,A3,追,3.92,65.64,2,0,0,0,0,0,0,0,1,16,0.0,0.0,5.8
5120250708010003,20250708,福井競輪,スピードチャンネル・スカパー杯,3R,チャレンジ予選,注,注,,4,1,富永 昌久,佐賀,44,88,A3,追,3.92,68.96,2,0,0,0,1,4,1,4,6,16,3.7,18.5,40.7
5120250708010003,20250708,福井競輪,スピードチャンネル・スカパー杯,3R,チャレンジ予選,×,×,,1,2,小島 雅章,埼玉,49,83,A3,追,3.92,79.77,0,0,0,0,4,0,1,3,1,22,3.7,14.8,18.5
5120250708010003,20250708,福井競輪,スピードチャンネル・スカパー杯,3R,チャレンジ予選,◎,◎,,3,3,佐藤 魁皇,熊本,22,127,A3,逃,3.77,71.22,2,0,0,1,0,1,1,1,1,6,11.1,22.2,33.3
5120250708010003,20250708,福井競輪,スピードチャンネル・スカパー杯,3R,チャレンジ予選,▲,▲,,4,4,廣川 貞治,東京,57,61,A3,追,3.92,67.75,0,0,0,0,2,1,1,2,4,15,4.5,13.6,31.8
5120250708010003,20250708,福井競輪,スピードチャンネル・スカパー杯,3R,チャレンジ予選,△,△,,1,5,早川 成矢,埼玉,49,78,A3,両,3.92,78.40,1,7,5,0,0,1,2,4,2,17,8.0,24.0,32.0
5120250708010003,20250708,福井競輪,スピードチャンネル・スカパー杯,3R,チャレンジ予選,,,,5,6,齋藤 仁,徳島,45,83,A3,追,3.92,67.44,0,0,0,1,4,0,2,3,4,17,7.6,19.2,34.6
5120250708010004,20250708,福井競輪,スピードチャンネル・スカパー杯,4R,チャレンジ予選,△,△,,1,1,加藤 正法,愛知,36,96,A3,追,3.86,78.36,2,0,0,0,0,2,0,2,2,26,0.0,6.6,13.3
5120250708010004,20250708,福井競輪,スピードチャンネル・スカパー杯,4R,チャレンジ予選,,,,4,2,森下 忠夫,高知,52,69,A3,追,3.92,67.70,0,0,0,0,2,2,0,4,9,17,0.0,13.3,43.3
5120250708010004,20250708,福井競輪,スピードチャンネル・スカパー杯,4R,チャレンジ予選,◎,◎,,1,3,勝俣 亮,神奈川,47,82,A3,両,3.92,82.10,5,17,10,1,0,0,7,4,1,16,25.0,39.2,42.8
5120250708010004,20250708,福井競輪,スピードチャンネル・スカパー杯,4R,チャレンジ予選,×,×,,4,4,花田 雄飛,愛知,24,127,A3,逃,3.92,68.25,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0
5120250708010004,20250708,福井競輪,スピードチャンネル・スカパー杯,4R,チャレンジ予選,注,注,,5,5,神田 宏行,埼玉,57,62,A3,追,3.92,67.43,0,0,0,0,1,1,1,1,3,11,6.2,12.5,31.2
5120250708010004,20250708,福井競輪,スピードチャンネル・スカパー杯,4R,チャレンジ予選,▲,▲,,5,6,中村 秀幸,高知,58,60,A3,追,3.92,64.23,2,5,0,0,0,0,0,0,1,29,0.0,0.0,3.3
5120250708010005,20250708,福井競輪,スピードチャンネル・スカパー杯,5R,チャレンジ予選,×,×,,3,1,奈良 基,宮城,43,109,A3,両,3.85,72.37,3,3,2,3,4,0,5,4,5,10,20.8,37.5,58.3
5120250708010005,20250708,福井競輪,スピードチャンネル・スカパー杯,5R,チャレンジ予選,◎,◎,,1,2,大中 拓磨,兵庫,36,111,A3,逃,3.92,77.55,3,9,2,1,1,0,0,4,2,21,0.0,14.8,22.2
5120250708010005,20250708,福井競輪,スピードチャンネル・スカパー杯,5R,チャレンジ予選,注,注,,4,3,南 和夫,福岡,49,82,A3,追,3.92,68.50,0,0,0,0,0,1,0,1,0,3,0.0,25.0,25.0
5120250708010005,20250708,福井競輪,スピードチャンネル・スカパー杯,5R,チャレンジ予選,▲,▲,,4,4,竹野 行登,鹿児島,58,64,A3,追,3.92,68.90,0,0,0,0,0,1,0,1,5,15,0.0,4.7,28.5
5120250708010005,20250708,福井競輪,スピードチャンネル・スカパー杯,5R,チャレンジ予選,○,○,,1,5,小西 芳樹,大阪,54,66,A3,追,3.92,79.59,0,0,0,0,0,0,0,0,2,19,0.0,0.0,9.5
5120250708010005,20250708,福井競輪,スピードチャンネル・スカパー杯,5R,チャレンジ予選,,,,4,6,柴田 昌樹,愛知,49,79,A3,追,3.92,68.48,0,0,0,0,2,0,2,0,5,20,7.4,7.4,25.9
5120250708010006,20250708,福井競輪,スピードチャンネル・スカパー杯,6R,チャレンジ予選,×,×,,4,1,米倉 剛志,千葉,42,89,A3,逃,3.85,69.35,6,10,8,0,0,0,4,4,1,9,22.2,44.4,50.0
5120250708010006,20250708,福井競輪,スピードチャンネル・スカパー杯,6R,チャレンジ予選,○,○,,1,2,宮崎 一彰,高知,50,99,A3,両,3.92,78.13,0,1,0,0,2,1,1,2,3,16,4.5,13.6,27.2
5120250708010006,20250708,福井競輪,スピードチャンネル・スカパー杯,6R,チャレンジ予選,注,注,,4,3,五十嵐 博一,熊本,51,79,A3,追,3.85,67.66,0,0,0,0,0,2,0,2,2,8,0.0,16.6,33.3
5120250708010006,20250708,福井競輪,スピードチャンネル・スカパー杯,6R,チャレンジ予選,△,△,,4,4,戸ノ下 太郎,千葉,49,76,A3,追,3.85,68.47,3,0,0,0,2,1,0,3,3,15,0.0,14.2,28.5
5120250708010006,20250708,福井競輪,スピードチャンネル・スカパー杯,6R,チャレンジ予選,◎,◎,,1,5,中田 拓也,広島,29,127,A3,逃,3.92,77.33,1,3,2,2,0,1,2,3,0,1,33.3,83.3,83.3
5120250708010006,20250708,福井競輪,スピードチャンネル・スカパー杯,6R,チャレンジ予選,,,,5,6,山城 光央,静岡,56,64,A3,追,3.92,66.85,0,0,0,0,1,0,0,1,4,16,0.0,4.7,23.8
5120250708010007,20250708,福井競輪,スピードチャンネル・スカパー杯,7R,チャレンジ予選,◎,◎,,1,1,村瀬 大和,岐阜,23,119,A3,逃,3.92,81.25,13,8,2,3,0,0,2,3,3,16,8.3,20.8,33.3
5120250708010007,20250708,福井競輪,スピードチャンネル・スカパー杯,7R,チャレンジ予選,▲,▲,,4,2,小林 高志,東京,52,79,A3,追,3.92,67.66,0,0,0,0,1,3,0,4,4,17,0.0,16.0,32.0
5120250708010007,20250708,福井競輪,スピードチャンネル・スカパー杯,7R,チャレンジ予選,△,△,,5,3,長崎 達也,神奈川,43,89,A3,両,3.93,67.14,0,2,1,1,0,1,1,2,3,15,4.7,14.2,28.5
5120250708010007,20250708,福井競輪,スピードチャンネル・スカパー杯,7R,チャレンジ予選,○,○,,1,4,白崎 芳典,福井,48,86,A3,追,3.92,79.77,4,0,0,0,1,0,0,1,3,14,0.0,5.5,22.2
5120250708010007,20250708,福井競輪,スピードチャンネル・スカパー杯,7R,チャレンジ予選,×,×,,4,5,松本 一成,新潟,50,77,A3,逃,3.85,69.15,5,6,1,3,2,1,4,3,5,16,14.2,25.0,42.8
5120250708010007,20250708,福井競輪,スピードチャンネル・スカパー杯,7R,チャレンジ予選,,,,5,6,和泉田 喜一,千葉,57,59,A3,追,3.92,66.00,0,0,0,0,0,0,0,0,1,6,0.0,0.0,14.2
5120250708020001,20250709,福井競輪,スピードチャンネル・スカパー杯,1R,チャレンジ一般,◎,◎,,4,1,浜田 翔平,大阪,36,111,A3,逃,3.92,68.85,6,11,5,0,2,0,5,2,5,15,18.5,25.9,44.4
5120250708020001,20250709,福井競輪,スピードチャンネル・スカパー杯,1R,チャレンジ一般,△,△,,5,2,和泉田 喜一,千葉,57,59,A3,追,3.92,66.00,0,0,0,0,0,0,0,0,1,6,0.0,0.0,14.2
5120250708020001,20250709,福井競輪,スピードチャンネル・スカパー杯,1R,チャレンジ一般,×,×,,4,3,尾崎 勝弘,徳島,56,66,A3,追,3.93,69.50,0,1,0,1,1,1,0,3,2,5,0.0,30.0,50.0
5120250708020001,20250709,福井競輪,スピードチャンネル・スカパー杯,1R,チャレンジ一般,○,○,,5,4,長澤 和光,福井,50,74,A3,追,3.86,66.83,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0
5120250708020001,20250709,福井競輪,スピードチャンネル・スカパー杯,1R,チャレンジ一般,注,注,,5,5,中村 秀幸,高知,58,60,A3,追,3.92,64.23,2,5,0,0,0,0,0,0,1,29,0.0,0.0,3.3
5120250708020002,20250709,福井競輪,スピードチャンネル・スカパー杯,2R,チャレンジ一般,◎,◎,,1,1,早川 成矢,埼玉,49,78,A3,両,3.92,78.40,1,7,5,0,0,1,2,4,2,17,8.0,24.0,32.0
5120250708020002,20250709,福井競輪,スピードチャンネル・スカパー杯,2R,チャレンジ一般,×,×,,4,2,柴田 昌樹,愛知,49,79,A3,追,3.92,68.48,0,0,0,0,2,0,2,0,5,20,7.4,7.4,25.9
5120250708020002,20250709,福井競輪,スピードチャンネル・スカパー杯,2R,チャレンジ一般,△,△,,4,3,森下 忠夫,高知,52,69,A3,追,3.92,67.70,0,0,0,0,2,2,0,4,9,17,0.0,13.3,43.3
5120250708020002,20250709,福井競輪,スピードチャンネル・スカパー杯,2R,チャレンジ一般,▲,▲,,5,4,山城 光央,静岡,56,64,A3,追,3.92,66.85,0,0,0,0,1,0,0,1,4,16,0.0,4.7,23.8
5120250708020002,20250709,福井競輪,スピードチャンネル・スカパー杯,2R,チャレンジ一般,○,○,,1,5,小島 雅章,埼玉,49,83,A3,追,3.92,79.77,0,0,0,0,4,0,1,3,1,22,3.7,14.8,18.5
5120250708020002,20250709,福井競輪,スピードチャンネル・スカパー杯,2R,チャレンジ一般,注,注,,4,6,伊藤 嘉浩,岐阜,48,79,A3,両,3.92,68.33,2,0,0,0,0,1,0,1,3,14,0.0,5.5,22.2
5120250708020003,20250709,福井競輪,スピードチャンネル・スカパー杯,3R,チャレンジ選抜,注,注,,4,1,伊藤 司,福島,47,83,A3,逃,3.93,69.86,0,8,4,5,0,0,6,3,1,13,26.0,39.1,43.4
5120250708020003,20250709,福井競輪,スピードチャンネル・スカパー杯,3R,チャレンジ選抜,◎,◎,,3,2,南 蓮,和歌山,26,115,A3,追,3.93,72.18,0,0,0,0,3,5,3,5,3,11,13.6,36.3,50.0
5120250708020003,20250709,福井競輪,スピードチャンネル・スカパー杯,3R,チャレンジ選抜,△,△,,5,3,齋藤 仁,徳島,45,83,A3,追,3.92,67.44,0,0,0,1,4,0,2,3,4,17,7.6,19.2,34.6
5120250708020003,20250709,福井競輪,スピードチャンネル・スカパー杯,3R,チャレンジ選抜,×,×,,1,4,大竹野 裕樹,鹿児島,43,88,A3,両,3.92,80.67,3,3,1,4,1,2,3,5,1,19,10.7,28.5,32.1
5120250708020003,20250709,福井競輪,スピードチャンネル・スカパー杯,3R,チャレンジ選抜,○,○,,4,5,花田 雄飛,愛知,24,127,A3,逃,3.92,68.25,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0
5120250708020003,20250709,福井競輪,スピードチャンネル・スカパー杯,3R,チャレンジ選抜,,,,5,6,神田 宏行,埼玉,57,62,A3,追,3.92,67.43,0,0,0,0,1,1,1,1,3,11,6.2,12.5,31.2
5120250708020004,20250709,福井競輪,スピードチャンネル・スカパー杯,4R,チャレンジ選抜,◎,◎,,1,1,白崎 芳典,福井,48,86,A3,追,3.92,79.77,4,0,0,0,1,0,0,1,3,14,0.0,5.5,22.2
5120250708020004,20250709,福井競輪,スピードチャンネル・スカパー杯,4R,チャレンジ選抜,△,△,,4,2,五十嵐 博一,熊本,51,79,A3,追,3.85,67.66,0,0,0,0,0,2,0,2,2,8,0.0,16.6,33.3
5120250708020004,20250709,福井競輪,スピードチャンネル・スカパー杯,4R,チャレンジ選抜,×,×,,4,3,米倉 剛志,千葉,42,89,A3,逃,3.85,69.35,6,10,8,0,0,0,4,4,1,9,22.2,44.4,50.0
5120250708020004,20250709,福井競輪,スピードチャンネル・スカパー杯,4R,チャレンジ選抜,注,注,,5,4,長崎 達也,神奈川,43,89,A3,両,3.93,67.14,0,2,1,1,0,1,1,2,3,15,4.7,14.2,28.5
5120250708020004,20250709,福井競輪,スピードチャンネル・スカパー杯,4R,チャレンジ選抜,○,○,,1,5,大中 拓磨,兵庫,36,111,A3,逃,3.92,77.55,3,9,2,1,1,0,0,4,2,21,0.0,14.8,22.2
5120250708020004,20250709,福井競輪,スピードチャンネル・スカパー杯,4R,チャレンジ選抜,,,,5,6,木谷 凉,福岡,51,78,A3,追,3.92,65.64,2,0,0,0,0,0,0,0,1,16,0.0,0.0,5.8
5120250708020005,20250709,福井競輪,スピードチャンネル・スカパー杯,5R,チャレンジ準決勝,▲,▲,,3,1,後田 康成,長崎,52,75,A3,追,3.92,71.58,0,0,0,0,3,0,2,1,3,7,15.3,23.0,46.1
5120250708020005,20250709,福井競輪,スピードチャンネル・スカパー杯,5R,チャレンジ準決勝,×,×,,1,2,大内 達也,宮城,53,72,A3,追,3.85,77.77,1,0,0,0,1,0,0,1,1,8,0.0,10.0,20.0
5120250708020005,20250709,福井競輪,スピードチャンネル・スカパー杯,5R,チャレンジ準決勝,○,○,,1,3,宮崎 一彰,高知,50,99,A3,両,3.92,78.13,0,1,0,0,2,1,1,2,3,16,4.5,13.6,27.2
5120250708020005,20250709,福井競輪,スピードチャンネル・スカパー杯,5R,チャレンジ準決勝,△,△,,3,4,奈良 基,宮城,43,109,A3,両,3.85,72.37,3,3,2,3,4,0,5,4,5,10,20.8,37.5,58.3
5120250708020005,20250709,福井競輪,スピードチャンネル・スカパー杯,5R,チャレンジ準決勝,注,注,,3,5,飯塚 直人,佐賀,34,98,A3,両,3.92,73.42,3,1,0,1,2,0,2,1,2,2,28.5,42.8,71.4
5120250708020005,20250709,福井競輪,スピードチャンネル・スカパー杯,5R,チャレンジ準決勝,,,,4,6,鳥丸 晃順,岡山,44,89,A3,追,3.92,69.00,3,1,1,0,3,2,1,5,3,11,5.0,30.0,45.0
5120250708020006,20250709,福井競輪,スピードチャンネル・スカパー杯,6R,チャレンジ準決勝,注,注,,1,1,大沼 孝行,静岡,50,74,A3,逃,3.92,77.87,0,3,0,2,1,0,1,2,3,18,4.1,12.5,25.0
5120250708020006,20250709,福井競輪,スピードチャンネル・スカパー杯,6R,チャレンジ準決勝,△,△,,3,2,布居 翼,和歌山,29,109,A3,逃,3.92,71.37,15,9,4,3,1,2,4,6,1,16,14.8,37.0,40.7
5120250708020006,20250709,福井競輪,スピードチャンネル・スカパー杯,6R,チャレンジ準決勝,○,○,,4,3,富永 昌久,佐賀,44,88,A3,追,3.92,68.96,2,0,0,0,1,4,1,4,6,16,3.7,18.5,40.7
5120250708020006,20250709,福井競輪,スピードチャンネル・スカパー杯,6R,チャレンジ準決勝,◎,◎,,3,4,佐藤 魁皇,熊本,22,127,A3,逃,3.77,71.22,2,0,0,1,0,1,1,1,1,6,11.1,22.2,33.3
5120250708020006,20250709,福井競輪,スピードチャンネル・スカパー杯,6R,チャレンジ準決勝,▲,▲,,4,5,竹野 行登,鹿児島,58,64,A3,追,3.92,68.90,0,0,0,0,0,1,0,1,5,15,0.0,4.7,28.5
5120250708020006,20250709,福井競輪,スピードチャンネル・スカパー杯,6R,チャレンジ準決勝,,,,4,6,高木 修二,大阪,42,97,A3,追,3.92,68.30,0,0,0,0,3,2,1,4,5,20,3.3,16.6,33.3
5120250708020007,20250709,福井競輪,スピードチャンネル・スカパー杯,7R,チャレンジ準決勝,◎,◎,,1,1,中田 拓也,広島,29,127,A3,逃,3.92,77.33,1,3,2,2,0,1,2,3,0,1,33.3,83.3,83.3
5120250708020007,20250709,福井競輪,スピードチャンネル・スカパー杯,7R,チャレンジ準決勝,×,×,,4,2,齋藤 和也,福島,51,78,A3,追,3.92,69.04,16,3,2,0,5,2,4,5,3,12,16.6,37.5,50.0
5120250708020007,20250709,福井競輪,スピードチャンネル・スカパー杯,7R,チャレンジ準決勝,△,△,,4,3,松本 一成,新潟,50,77,A3,逃,3.85,69.15,5,6,1,3,2,1,4,3,5,16,14.2,25.0,42.8
5120250708020007,20250709,福井競輪,スピードチャンネル・スカパー杯,7R,チャレンジ準決勝,○,○,,1,4,林 成人,愛媛,52,73,A3,追,3.92,81.80,0,0,0,0,0,0,0,0,5,15,0.0,0.0,25.0
5120250708020007,20250709,福井競輪,スピードチャンネル・スカパー杯,7R,チャレンジ準決勝,▲,▲,,4,5,戸ノ下 太郎,千葉,49,76,A3,追,3.85,68.47,3,0,0,0,2,1,0,3,3,15,0.0,14.2,28.5
5120250708020007,20250709,福井競輪,スピードチャンネル・スカパー杯,7R,チャレンジ準決勝,,,,4,6,小林 高志,東京,52,79,A3,追,3.92,67.66,0,0,0,0,1,3,0,4,4,17,0.0,16.0,32.0
1120250708010001,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,1R,チャレンジ予選,注,注,,4,1,桜井 宏樹,東京,36,98,A3,両,3.92,69.07,7,8,2,1,3,0,3,3,6,16,10.7,21.4,42.8
1120250708010001,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,1R,チャレンジ予選,◎,◎,,1,2,高田 大輔,岡山,35,97,A3,追,3.92,79.07,3,0,0,0,4,1,2,3,3,18,7.6,19.2,30.7
1120250708010001,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,1R,チャレンジ予選,△,△,,4,3,橋本 祐司,青森,40,95,A3,追,3.86,68.14,0,1,1,1,2,2,2,4,3,18,7.4,22.2,33.3
1120250708010001,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,1R,チャレンジ予選,▲,▲,,4,4,高森 圭介,栃木,48,83,A3,追,3.92,68.65,1,0,0,0,2,0,0,2,3,18,0.0,8.6,21.7
1120250708010001,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,1R,チャレンジ予選,○,○,,3,5,古川 大輔,広島,41,99,A3,両,3.93,70.51,2,16,11,2,0,0,7,6,3,15,22.5,41.9,51.6
1120250708010001,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,1R,チャレンジ予選,,,,5,6,藤原 義晴,岩手,44,88,A3,追,3.92,67.18,0,0,0,0,0,3,0,3,3,21,0.0,11.1,22.2
1120250708010002,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,2R,チャレンジ予選,注,注,,3,1,片山 大輔,静岡,41,96,A3,追,3.93,70.66,0,0,0,0,0,0,0,0,1,2,0.0,0.0,33.3
1120250708010002,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,2R,チャレンジ予選,△,△,,4,2,澤亀 浩司,福岡,57,60,A3,追,3.85,68.85,0,0,0,0,4,4,0,8,2,17,0.0,29.6,37.0
1120250708010002,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,2R,チャレンジ予選,◎,◎,,3,3,山本 和瑳,神奈川,24,127,A3,逃,3.92,70.77,1,0,0,0,0,1,0,1,2,6,0.0,11.1,33.3
1120250708010002,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,2R,チャレンジ予選,▲,▲,,4,4,小野 祐作,岡山,52,72,A3,追,3.93,69.04,2,0,0,0,2,1,1,2,5,18,3.8,11.5,30.7
1120250708010002,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,2R,チャレンジ予選,○,○,,1,5,高木 隆弘,神奈川,56,64,A3,追,3.92,79.20,0,0,0,0,0,1,0,1,2,21,0.0,4.1,12.5
1120250708010002,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,2R,チャレンジ予選,,,,6,6,鈴木 龍之介,栃木,47,81,A3,追,3.77,61.85,0,0,0,0,0,0,0,0,0,21,0.0,0.0,0.0
1120250708010003,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,3R,チャレンジ予選,×,×,,1,1,瀬口 匠,宮崎,36,99,A3,両,3.92,81.13,1,1,0,0,2,0,0,2,3,17,0.0,9.0,22.7
1120250708010003,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,3R,チャレンジ予選,,,,4,2,白木 正彦,宮城,49,84,A3,追,3.92,68.42,1,0,0,0,0,0,0,0,5,16,0.0,0.0,23.8
1120250708010003,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,3R,チャレンジ予選,注,注,,4,3,藤田 晃英,千葉,50,76,A3,追,3.92,68.66,0,0,0,0,0,1,0,1,2,10,0.0,7.6,23.0
1120250708010003,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,3R,チャレンジ予選,△,△,,3,4,竹村 達也,高知,34,99,A3,両,3.92,72.13,8,1,0,1,2,3,3,3,1,9,18.7,37.5,43.7
1120250708010003,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,3R,チャレンジ予選,◎,◎,,2,5,大塚 城,静岡,19,127,A3,逃,3.92,76.55,0,0,0,3,1,0,3,1,3,2,33.3,44.4,77.7
1120250708010003,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,3R,チャレンジ予選,▲,▲,,4,6,吉橋 秀城,埼玉,46,85,A3,追,3.92,67.73,0,0,0,0,1,0,1,0,3,15,5.2,5.2,21.0
1120250708010004,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,4R,チャレンジ予選,○,○,,2,1,佐藤 正吾,宮城,42,88,A3,追,3.92,75.66,11,0,0,0,5,4,2,7,8,4,9.5,42.8,80.9
1120250708010004,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,4R,チャレンジ予選,,,,4,2,濱田 昭一郎,鹿児島,56,67,A3,追,3.85,69.70,1,0,0,0,0,5,0,5,6,16,0.0,18.5,40.7
1120250708010004,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,4R,チャレンジ予選,注,注,,4,3,木下 章,長野,57,61,A3,両,3.79,68.81,0,0,0,1,4,1,2,4,2,15,8.6,26.0,34.7
1120250708010004,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,4R,チャレンジ予選,◎,◎,,1,4,三澤 優樹,福島,25,127,A3,逃,3.92,78.33,1,0,0,3,3,0,3,3,2,1,33.3,66.6,88.8
1120250708010004,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,4R,チャレンジ予選,×,×,,1,5,片山 直人,福岡,43,87,A3,両,3.92,81.20,1,2,0,1,1,1,2,1,3,9,13.3,20.0,40.0
1120250708010004,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,4R,チャレンジ予選,▲,▲,,4,6,藤光 健一,東京,55,63,A3,追,3.92,68.72,2,0,0,0,2,1,1,2,3,12,5.5,16.6,33.3
1120250708010005,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,5R,ガールズ予選１,×,×,,3,1,伊藤 のぞみ,北海道,37,116,L1,追,3.77,50.61,6,1,1,0,1,2,1,3,5,12,4.7,19.0,42.8
1120250708010005,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,5R,ガールズ予選１,△,△,,4,2,谷元 音羽,鹿児島,21,124,L1,両,3.77,48.79,6,2,1,1,0,0,1,1,3,19,4.1,8.3,20.8
1120250708010005,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,5R,ガールズ予選１,注,注,,4,3,戸邉 香奈実,茨城,31,124,L1,両,3.77,48.66,1,1,0,3,0,1,1,3,1,13,5.5,22.2,27.7
1120250708010005,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,5R,ガールズ予選１,◎,◎,,1,4,畠山 ひすい,神奈川,23,122,L1,逃,3.77,55.60,2,9,4,10,4,0,16,2,4,3,64.0,72.0,88.0
1120250708010005,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,5R,ガールズ予選１,,,,4,5,山口 優依,愛知,30,124,L1,両,3.77,47.66,3,9,0,1,1,0,1,1,2,20,4.1,8.3,16.6
1120250708010005,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,5R,ガールズ予選１,▲,▲,,5,6,木下 宙,大阪,22,124,L1,両,3.77,44.95,2,0,0,0,0,1,0,1,1,22,0.0,4.1,8.3
1120250708010006,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,6R,ガールズ予選１,○,○,,2,1,當銘 直美,愛知,29,114,L1,両,3.79,54.29,1,4,1,5,4,2,7,5,6,6,29.1,50.0,75.0
1120250708010006,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,6R,ガールズ予選１,,,,5,2,高木 香帆,岩手,24,120,L1,追,3.77,45.42,2,1,0,0,1,0,0,1,0,20,0.0,4.7,4.7
1120250708010006,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,6R,ガールズ予選１,×,×,,2,3,小坂 知子,岐阜,39,104,L1,両,3.77,52.66,19,2,1,1,4,4,3,7,3,11,12.5,41.6,54.1
1120250708010006,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,6R,ガールズ予選１,▲,▲,,4,4,高本 美穂,熊本,22,124,L1,追,3.77,46.25,2,1,0,1,0,0,0,1,1,11,0.0,7.6,15.3
